loading_id,depot,product,customer,truck_id,volume_loaded_litres,meter_start,meter_end,loading_ts,meter_delta_litres,dispatch_id,volume_dispatched_litres,dispatch_ts,status,invoice_count,volume_invoiced_litres,invoiced_amount_kes,paid_amount_kes,collections_gap_kes,unit_price_kes,invoice_date,payment_lag_days,expected_revenue_kes,invoice_lag_days,dispatch_capture_gap_kes,shrinkage_litres,shrinkage_kes,billing_gap_kes,underbilling_litres,underbilling_kes,total_leakage_kes,collected_revenue_kes,late_invoice_flag,late_payment_flag,is_exception,leakage_category
LD000529,Nairobi,PMS,Zenith Petroleum,TRK-756,22400.0,3949735.1,3972145.2,2026-06-09 12:30:00,22410.100000000093,DS000523,22526.0,2026-06-09 14:01:00,Dispatched,1.0,22526.0,3703911.11,3703911.11,0.0,164.42826555979755,2026-06-12 19:01:00,3.0,3707200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3703911.11,False,False,False,none
LD000530,Nairobi,AGO,Crescent Oil Ltd,TRK-758,20700.0,1339168.1,1359868.8,2026-06-09 22:57:00,20700.699999999953,DS000524,20725.0,2026-06-10 00:57:00,Dispatched,1.0,20725.0,3249946.96,3249946.96,0.0,156.81,2026-06-12 01:57:00,3.0,3212639.9999999995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3249946.96,False,False,False,none
LD000531,Nairobi,AGO,Delta Oil Marketers,TRK-438,31500.0,1288337.3,1319830.6,2026-06-09 10:04:00,31493.300000000047,DS000525,31478.0,2026-06-09 10:52:00,Dispatched,1.0,31478.0,4864840.9,4864840.9,0.0,154.55,2026-06-10 15:52:00,3.0,4888800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4864840.9,False,False,False,none
LD000532,Nairobi,AGO,Summit Downstream Ltd,TRK-340,25600.0,4098614.1,4124209.2,2026-06-09 22:41:00,25595.100000000093,DS000526,25672.0,2026-06-10 01:30:00,Dispatched,1.0,25672.0,3911015.05,3911015.05,0.0,152.35,2026-06-11 08:30:00,45.0,3973119.9999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3911015.05,False,True,False,none
LD000533,Nairobi,PMS,Delta Oil Marketers,TRK-221,30600.0,1740782.3,1771388.2,2026-06-09 19:05:00,30605.899999999907,DS000527,30671.0,2026-06-09 21:30:00,Dispatched,1.0,30671.0,4994750.17,4994750.17,0.0,162.85,2026-06-12 00:30:00,7.0,5064300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4994750.17,False,False,False,none
LD000534,Nairobi,PMS,Highland Energy Co,TRK-945,24200.0,1083779.8,1107983.4,2026-06-09 18:02:00,24203.59999999986,DS000528,24180.0,2026-06-09 19:35:00,Dispatched,1.0,24180.0,3938340.63,3938340.63,0.0,162.88,2026-06-10 02:35:00,14.0,4005100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3938340.63,False,False,False,none
LD000535,Nairobi,AGO,Kilele Fuels,TRK-472,21300.0,4871440.1,4892745.1,2026-06-09 22:13:00,21305.0,DS000529,21297.0,2026-06-10 00:48:00,Cancelled,,,,,0.0,,,,3305759.9999999995,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,none
LD000536,Nairobi,AGO,Crescent Oil Ltd,TRK-833,30000.0,2527758.6,2557754.8,2026-06-09 15:35:00,29996.19999999972,DS000530,29945.0,2026-06-09 17:07:00,Dispatched,1.0,29945.0,4656815.14,4656815.14,0.0,155.5122771748205,2026-06-11 21:07:00,3.0,4656000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4656815.14,False,False,False,none
LD000537,Nairobi,PMS,Mara Fuels,TRK-748,23300.0,1485545.7,1508852.3,2026-06-09 12:00:00,23306.600000000093,DS000531,23312.0,2026-06-09 13:49:00,Dispatched,1.0,23312.0,3886313.07,3886313.07,0.0,166.71,2026-06-10 21:49:00,7.0,3856150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3886313.07,False,False,False,none
LD000538,Nairobi,AGO,Tsavo Energy Group,TRK-941,30300.0,3121208.5,3151511.3,2026-06-09 06:57:00,30302.799999999814,DS000532,30327.0,2026-06-09 08:30:00,Dispatched,1.0,30327.0,4637574.24,4637574.24,0.0,152.92,2026-06-11 11:30:00,7.0,4702560.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4637574.24,False,False,False,none
LD000539,Kisumu,PMS,Horizon Oil Marketers,TRK-502,25200.0,1500934.3,1526129.2,2026-06-09 11:12:00,25194.899999999907,DS000533,25141.0,2026-06-09 14:00:00,Dispatched,,,,,0.0,,,,4170600.0,,0.0,0.0,0.0,4160835.5,0.0,0.0,4160835.5,0.0,False,False,True,billing_gap
LD000540,Kisumu,AGO,Mara Fuels,TRK-524,27800.0,4681188.7,4708988.4,2026-06-09 11:45:00,27799.700000000186,DS000534,27710.0,2026-06-09 12:56:00,Dispatched,1.0,27710.0,4313516.84,4313516.84,0.0,155.67,2026-06-10 18:56:00,3.0,4314560.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4313516.84,False,False,False,none
LD000541,Kisumu,AGO,Pioneer Fuels Kenya,TRK-237,28300.0,3465998.9,3494300.0,2026-06-09 19:29:00,28301.100000000093,DS000535,28187.0,2026-06-09 21:34:00,Dispatched,1.0,28187.0,4322375.92,4322375.92,0.0,153.34643346223436,2026-06-10 05:34:00,3.0,4392160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4322375.92,False,False,False,none
LD000542,Kisumu,AGO,Uhuru Energy Partners,TRK-594,21500.0,2503971.6,2525467.1,2026-06-09 06:35:00,21495.5,DS000536,21527.0,2026-06-09 08:16:00,Dispatched,2.0,43054.0,6567734.0,6567734.0,0.0,152.55,2026-06-09 10:16:00,14.0,3336799.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6567734.0,False,False,False,none
LD000543,Kisumu,AGO,Baraka Downstream,TRK-773,28800.0,2554611.2,2583408.6,2026-06-09 10:46:00,28797.399999999907,DS000537,28799.0,2026-06-09 13:32:00,Dispatched,1.0,28799.0,4385076.08,4385076.08,0.0,152.26,2026-06-09 14:32:00,3.0,4469760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4385076.08,False,False,False,none
LD000544,Kisumu,AGO,Crescent Oil Ltd,TRK-880,34900.0,3703929.1,3738825.3,2026-06-09 17:26:00,34896.19999999972,DS000538,34891.0,2026-06-09 19:22:00,Dispatched,1.0,34891.0,5352593.35,5352593.35,0.0,153.41,2026-06-10 21:22:00,60.0,5416480.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5352593.35,False,True,False,none
LD000545,Kisumu,PMS,Kilele Fuels,TRK-241,27900.0,1050859.6,1078763.3,2026-06-09 15:18:00,27903.699999999953,DS000539,27939.0,2026-06-09 16:40:00,Dispatched,1.0,27939.0,4699823.76,4699823.76,0.0,168.22,2026-06-09 22:40:00,1.0,4617450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4699823.76,False,False,False,none
LD000546,Eldoret,AGO,Mara Fuels,TRK-666,28700.0,3544283.1,3572981.3,2026-06-09 22:55:00,28698.19999999972,DS000540,28622.0,2026-06-09 23:58:00,Dispatched,1.0,28622.0,4401091.55,4401091.55,0.0,153.77,2026-06-11 07:58:00,7.0,4454240.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4401091.55,False,False,False,none
LD000547,Eldoret,PMS,Zenith Petroleum,TRK-235,23500.0,4913589.1,4937091.0,2026-06-09 14:43:00,23501.900000000373,DS000541,23425.0,2026-06-09 15:18:00,Dispatched,1.0,23425.0,3830574.65,3830574.65,0.0,163.53,2026-06-10 23:18:00,1.0,3889250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3830574.65,False,False,False,none
LD000548,Eldoret,AGO,Horizon Oil Marketers,TRK-675,22900.0,1215432.8,1238340.8,2026-06-09 15:45:00,22908.0,DS000542,22917.0,2026-06-09 18:05:00,Dispatched,1.0,22917.0,3488558.35,3488558.35,0.0,152.23,2026-06-10 00:05:00,1.0,3554079.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3488558.35,False,False,False,none
LD000549,Eldoret,AGO,Uhuru Energy Partners,TRK-635,25100.0,4012749.3,4037850.8,2026-06-09 22:18:00,25101.5,DS000543,24970.0,2026-06-09 22:58:00,Dispatched,1.0,24970.0,3910161.77,3910161.77,0.0,156.59,2026-06-17 05:58:00,45.0,3895519.9999999995,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3910161.77,True,True,False,none
LD000550,Eldoret,PMS,Savannah Petroleum,TRK-868,31600.0,1431774.9,1463366.3,2026-06-09 06:42:00,31591.40000000014,DS000544,31575.0,2026-06-09 07:35:00,Dispatched,1.0,31575.0,5326187.05,5326187.05,0.0,168.68,2026-06-11 14:35:00,30.0,5229800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5326187.05,False,False,False,none
LD000551,Eldoret,AGO,Savannah Petroleum,TRK-402,31000.0,1367483.6,1398483.5,2026-06-09 09:53:00,30999.899999999907,DS000545,31229.0,2026-06-09 10:43:00,Dispatched,1.0,31229.0,4892671.07,4892671.07,0.0,156.67,2026-06-16 17:43:00,14.0,4811200.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4892671.07,True,False,False,none
LD000552,Eldoret,PMS,Crescent Oil Ltd,TRK-857,22400.0,2369534.5,2391937.2,2026-06-09 19:06:00,22402.700000000186,DS000546,22309.0,2026-06-09 21:12:00,Dispatched,1.0,22309.0,3668044.6,3668044.6,0.0,164.42,2026-06-11 05:12:00,30.0,3707200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3668044.6,False,False,False,none
LD000553,Eldoret,AGO,Nyanza Petroleum Co,TRK-915,26600.0,4032740.0,4059343.3,2026-06-09 22:24:00,26603.299999999814,DS000547,26566.0,2026-06-10 01:17:00,Dispatched,1.0,26566.0,4135201.65,4135201.65,0.0,155.66,2026-06-10 08:17:00,30.0,4128319.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4135201.65,False,False,False,none
LD000554,Eldoret,AGO,Summit Downstream Ltd,TRK-907,21700.0,1606277.5,1627984.7,2026-06-09 06:59:00,21707.199999999953,DS000548,21562.0,2026-06-09 07:59:00,Dispatched,1.0,21562.0,3406957.48,3406957.48,0.0,158.01,2026-06-10 11:59:00,14.0,3367839.9999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3406957.48,False,False,False,none
LD000555,Eldoret,IK,Aberdare Oil Traders,TRK-989,21500.0,3308691.1,3330190.2,2026-06-09 06:00:00,21499.100000000093,DS000549,21485.0,2026-06-09 08:26:00,Dispatched,1.0,21485.0,3030857.21,2321752.64,709104.5699999998,141.07,2026-06-09 09:26:00,7.0,3010000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709104.5699999998,2321752.64,False,False,True,collections_gap
LD000556,Eldoret,IK,Pioneer Fuels Kenya,TRK-717,22600.0,3232169.3,3254774.4,2026-06-09 16:48:00,22605.100000000093,DS000550,22733.0,2026-06-09 18:38:00,Dispatched,1.0,22733.0,3141470.03,3141470.03,0.0,138.19,2026-06-11 01:38:00,14.0,3164000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3141470.03,False,False,False,none
LD000557,Eldoret,PMS,Lakeview Energy,TRK-277,33000.0,3966848.2,3999846.4,2026-06-09 10:43:00,32998.19999999972,DS000551,33046.0,2026-06-09 12:22:00,Dispatched,1.0,33046.0,5477889.11,5477889.11,0.0,165.77,2026-06-10 14:22:00,21.0,5461500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5477889.11,False,False,False,none
LD000558,Eldoret,PMS,Highland Energy Co,TRK-264,23100.0,4519265.9,4542369.0,2026-06-09 18:17:00,23103.099999999627,DS000552,23057.0,2026-06-09 19:01:00,Dispatched,1.0,23057.0,3817982.34,3817982.34,0.0,165.59,2026-06-11 01:01:00,1.0,3823050.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3817982.34,False,False,False,none
LD000559,Eldoret,PMS,Baraka Downstream,TRK-430,30500.0,2243715.7,2274219.5,2026-06-09 19:45:00,30503.799999999814,DS000553,30700.0,2026-06-09 21:05:00,Dispatched,1.0,30700.0,5073427.43,5073427.43,0.0,165.26,2026-06-10 03:05:00,30.0,5047750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5073427.43,False,False,False,none
LD000560,Nakuru,AGO,Pioneer Fuels Kenya,TRK-174,25700.0,4135167.1,4160870.0,2026-06-09 14:31:00,25702.899999999907,DS000554,25566.0,2026-06-09 15:19:00,Dispatched,1.0,25566.0,3966168.64,3966168.64,0.0,155.13,2026-06-10 23:19:00,3.0,3988639.9999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3966168.64,False,False,False,none
LD000561,Nakuru,AGO,Lakeview Energy,TRK-263,28900.0,1020918.5,1049814.6,2026-06-09 10:33:00,28896.100000000093,DS000555,28939.0,2026-06-09 12:50:00,Dispatched,1.0,28939.0,4415432.46,4415432.46,0.0,152.58,2026-06-10 19:50:00,30.0,4485280.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4415432.46,False,False,False,none
LD000562,Nakuru,PMS,Equator Fuels,TRK-439,35300.0,2471763.0,2507066.2,2026-06-09 12:56:00,35303.200000000186,DS000556,35307.0,2026-06-09 13:59:00,Dispatched,1.0,35307.0,5801464.03,5801464.03,0.0,164.31,2026-06-09 14:59:00,3.0,5842150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5801464.03,False,False,False,none
LD000563,Nakuru,PMS,Highland Energy Co,TRK-764,25200.0,1595552.2,1620755.8,2026-06-09 21:30:00,25203.600000000093,DS000557,25181.0,2026-06-10 00:27:00,Cancelled,,,,,0.0,,,,4170600.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,none
LD000564,Nakuru,AGO,Crescent Oil Ltd,TRK-349,35900.0,2473238.1,2509136.2,2026-06-09 19:15:00,35898.10000000009,DS000558,35987.0,2026-06-09 20:20:00,Dispatched,1.0,35987.0,5606168.71,5606168.71,0.0,155.78,2026-06-09 21:20:00,3.0,5571680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5606168.71,False,False,False,none
LD000565,Nakuru,PMS,Aberdare Oil Traders,TRK-389,27200.0,3888283.8,3915484.9,2026-06-09 08:24:00,27201.100000000093,DS000559,27104.0,2026-06-09 10:29:00,Dispatched,1.0,27104.0,4424556.45,4424556.45,0.0,163.24,2026-06-12 18:29:00,1.0,4501600.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4424556.45,False,False,False,none
LD000566,Nakuru,AGO,Delta Oil Marketers,TRK-767,26300.0,2650487.4,2676792.1,2026-06-09 21:28:00,26304.700000000186,,,,,,,,,0.0,,,,4081759.9999999995,,4081759.9999999995,0.0,0.0,0.0,0.0,0.0,4081759.9999999995,0.0,False,False,True,dispatch_capture_gap
LD000567,Kisii,AGO,Highland Energy Co,TRK-741,22900.0,1116285.5,1139183.5,2026-06-09 08:10:00,22898.0,DS000560,22921.0,2026-06-09 10:52:00,Dispatched,1.0,22921.0,3550115.97,3550115.97,0.0,154.88,2026-06-09 13:52:00,30.0,3554079.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550115.97,False,False,False,none
LD000568,Kisii,AGO,Uhuru Energy Partners,TRK-310,26200.0,2609308.5,2635506.4,2026-06-09 11:55:00,26197.899999999907,DS000561,26215.0,2026-06-09 12:35:00,Dispatched,1.0,26215.0,4077014.55,4077014.55,0.0,155.52,2026-06-09 19:35:00,3.0,4066239.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4077014.55,False,False,False,none
LD000569,Kisii,AGO,Baraka Downstream,TRK-834,34000.0,3040438.8,3074436.1,2026-06-09 07:47:00,33997.30000000028,DS000562,33911.0,2026-06-09 08:50:00,Dispatched,1.0,33911.0,5326639.99,5326639.99,0.0,157.08,2026-06-11 09:50:00,14.0,5276800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5326639.99,False,False,False,none
LD000570,Kisii,PMS,Aberdare Oil Traders,TRK-688,23600.0,3811773.8,3835375.3,2026-06-09 06:11:00,23601.5,DS000563,23738.0,2026-06-09 08:30:00,Cancelled,,,,,0.0,,,,3905800.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,none
LD000571,Kisii,PMS,Summit Downstream Ltd,TRK-117,20800.0,2946390.6,2967198.6,2026-06-09 19:40:00,20808.0,DS000564,20789.0,2026-06-09 21:05:00,Dispatched,1.0,20789.0,3500307.32,3500307.32,0.0,168.37,2026-06-10 03:05:00,14.0,3442400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500307.32,False,False,False,none
LD000572,Kisii,AGO,Pioneer Fuels Kenya,TRK-968,20400.0,2288432.0,2308839.8,2026-06-09 07:48:00,20407.799999999814,DS000565,20392.0,2026-06-09 09:18:00,Dispatched,1.0,20392.0,3181874.16,3181874.16,0.0,156.04,2026-06-09 09:18:00,3.0,3166080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3181874.16,False,False,False,none
LD000573,Kisii,IK,Coastline Energy Ltd,TRK-388,30200.0,1595998.9,1626204.2,2026-06-09 08:18:00,30205.300000000047,DS000566,30107.0,2026-06-09 09:55:00,Dispatched,1.0,30107.0,4245307.2,4245307.2,0.0,141.01,2026-06-10 17:55:00,60.0,4228000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4245307.2,False,True,False,none
LD000574,Kisii,PMS,Tsavo Energy Group,TRK-239,35700.0,1839368.0,1875072.2,2026-06-09 05:30:00,35704.19999999995,DS000567,35683.0,2026-06-09 08:25:00,Dispatched,1.0,35683.0,5865460.37,5865460.37,0.0,164.38,2026-06-09 12:25:00,1.0,5908350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5865460.37,False,False,False,none
LD000575,Kisii,AGO,Baraka Downstream,TRK-914,33200.0,3081186.3,3114381.8,2026-06-09 22:18:00,33195.5,DS000568,33433.0,2026-06-10 01:15:00,Dispatched,1.0,33433.0,5126450.36,5126450.36,0.0,153.34,2026-06-11 08:15:00,14.0,5152640.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5126450.36,False,False,False,none
LD000576,Kisii,IK,Highland Energy Co,TRK-142,31800.0,1943430.4,1975228.9,2026-06-09 05:35:00,31798.5,DS000569,31776.0,2026-06-09 08:21:00,Dispatched,1.0,31776.0,4459698.33,4459698.33,0.0,140.35,2026-06-09 13:21:00,7.0,4452000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4459698.33,False,False,False,none
LD000577,Kisii,AGO,Equator Fuels,TRK-843,25900.0,1250168.9,1276072.0,2026-06-09 07:19:00,25903.100000000093,DS000570,25940.0,2026-06-09 09:55:00,Dispatched,1.0,25940.0,4051127.29,4051127.29,0.0,156.17,2026-06-10 10:55:00,3.0,4019679.9999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4051127.29,False,False,False,none
LD000578,Kisii,PMS,Tsavo Energy Group,TRK-731,31700.0,2197774.0,2229477.5,2026-06-09 21:09:00,31703.5,DS000571,31790.0,2026-06-09 22:14:00,Dispatched,1.0,31790.0,5332992.58,5332992.58,0.0,167.76,2026-06-09 22:14:00,3.0,5246350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5332992.58,False,False,False,none
LD000579,Kisii,PMS,Highland Energy Co,TRK-662,22800.0,3550213.1,3573006.5,2026-06-09 06:54:00,22793.399999999907,DS000572,22788.0,2026-06-09 08:48:00,Dispatched,1.0,22236.0,3672627.4,3672627.4,0.0,165.17,2026-06-09 14:48:00,21.0,3773400.0,0.0,0.0,0.0,0.0,0.0,552.0,91173.84,91173.84,3672627.4,False,False,True,underbilling
LD000580,Mombasa,AGO,Equator Fuels,TRK-598,35900.0,3988878.4,4024778.3,2026-06-10 13:06:00,35899.89999999991,DS000573,35856.0,2026-06-10 14:06:00,Dispatched,1.0,35856.0,5653127.84,5653127.84,0.0,157.66,2026-06-11 16:06:00,45.0,5571680.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5653127.84,False,True,False,none
LD000581,Mombasa,PMS,Coastline Energy Ltd,TRK-298,31800.0,4801251.0,4833052.5,2026-06-10 12:06:00,31801.5,DS000574,31845.0,2026-06-10 14:51:00,Dispatched,1.0,31845.0,5203272.21,5203272.21,0.0,163.39,2026-06-10 20:51:00,1.0,5262900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5203272.21,False,False,False,none
LD000582,Mombasa,AGO,Pioneer Fuels Kenya,TRK-680,35700.0,1661176.4,1696869.5,2026-06-10 14:44:00,35693.10000000009,DS000575,35674.0,2026-06-10 16:55:00,Dispatched,1.0,35674.0,5479991.29,5479991.29,0.0,153.61,2026-06-10 23:55:00,3.0,5540640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5479991.29,False,False,False,none
LD000583,Mombasa,IK,Mara Fuels,TRK-326,31200.0,3343240.6,3374449.0,2026-06-10 10:00:00,31208.399999999907,DS000576,31169.0,2026-06-10 12:04:00,Dispatched,1.0,28781.0,4088086.09,4088086.09,0.0,142.04,2026-06-11 17:04:00,60.0,4368000.0,1.0,0.0,0.0,0.0,0.0,2388.0,339191.51999999996,339191.51999999996,4088086.09,False,True,True,underbilling
LD000584,Mombasa,AGO,Mara Fuels,TRK-573,34900.0,4130327.8,4165231.5,2026-06-10 09:43:00,34903.700000000186,DS000577,34998.0,2026-06-10 11:57:00,Dispatched,1.0,34998.0,5323108.1,5323108.1,0.0,152.1,2026-06-11 11:57:00,1.0,5416480.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5323108.1,False,False,False,none
LD000585,Mombasa,AGO,Horizon Oil Marketers,TRK-721,20900.0,4410912.1,4431809.2,2026-06-10 20:35:00,20897.10000000056,DS000578,20896.0,2026-06-10 22:52:00,Dispatched,1.0,20896.0,3221033.94,3221033.94,0.0,154.15,2026-06-13 05:52:00,7.0,3243679.9999999995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3221033.94,False,False,False,none
LD000586,Mombasa,AGO,Highland Energy Co,TRK-851,27400.0,2923624.0,2951017.5,2026-06-10 09:57:00,27393.5,DS000579,27500.0,2026-06-10 10:29:00,Dispatched,1.0,27500.0,4248036.48,4248036.48,0.0,154.47,2026-06-10 14:29:00,7.0,4252480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4248036.48,False,False,False,none
LD000587,Mombasa,AGO,Rift Valley Fuels Ltd,TRK-692,27000.0,4749413.2,4776417.7,2026-06-10 21:40:00,27004.5,DS000580,26993.0,2026-06-10 23:53:00,Dispatched,1.0,26993.0,4179604.57,4179604.57,0.0,154.84,2026-06-12 03:53:00,3.0,4190399.9999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4179604.57,False,False,False,none
LD000588,Mombasa,IK,Highland Energy Co,TRK-652,20800.0,4615653.3,4636460.4,2026-06-10 22:16:00,20807.10000000056,DS000581,20718.0,2026-06-11 00:19:00,Dispatched,1.0,20718.0,2859539.22,2859539.22,0.0,138.02,2026-06-12 06:19:00,14.0,2912000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2859539.22,False,False,False,none
LD000589,Mombasa,PMS,Pioneer Fuels Kenya,TRK-397,34600.0,4120852.3,4155450.0,2026-06-10 12:57:00,34597.700000000186,DS000582,34244.0,2026-06-10 13:44:00,Dispatched,1.0,34244.0,5719432.66,5719432.66,0.0,167.02,2026-06-17 13:44:00,45.0,5726300.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5719432.66,True,True,False,none
LD000590,Mombasa,AGO,Zenith Petroleum,TRK-778,26400.0,4690492.2,4716890.5,2026-06-10 07:25:00,26398.299999999814,DS000583,26254.0,2026-06-10 08:19:00,Dispatched,1.0,26254.0,4111157.09,4111157.09,0.0,156.59,2026-06-10 14:19:00,7.0,4097279.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4111157.09,False,False,False,none
LD000591,Nairobi,AGO,Tsavo Energy Group,TRK-679,35300.0,1275832.1,1311131.6,2026-06-10 09:28:00,35299.5,DS000584,35124.0,2026-06-10 11:33:00,Dispatched,1.0,35124.0,5366028.54,5366028.54,0.0,152.77,2026-06-11 13:33:00,21.0,5478560.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5366028.54,False,False,False,none
LD000592,Nairobi,IK,Delta Oil Marketers,TRK-370,24200.0,1987915.2,2012114.2,2026-06-10 06:14:00,24199.0,DS000585,24219.0,2026-06-10 08:07:00,Dispatched,1.0,24219.0,3328449.27,3328449.27,0.0,137.43132540567322,2026-06-10 13:07:00,14.0,3388000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3328449.27,False,False,False,none
LD000593,Nairobi,PMS,Zenith Petroleum,TRK-565,34500.0,1998184.8,2032689.4,2026-06-10 11:33:00,34504.59999999986,DS000586,34399.0,2026-06-10 13:10:00,Dispatched,1.0,34399.0,5704808.78,5704808.78,0.0,165.84,2026-06-12 14:10:00,7.0,5709750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5704808.78,False,False,False,none
LD000594,Nairobi,IK,Amani Petroleum,TRK-380,27200.0,4106842.2,4134038.2,2026-06-10 15:06:00,27196.0,DS000587,27039.0,2026-06-10 16:57:00,Dispatched,1.0,27039.0,3728881.74,3728881.74,0.0,137.91,2026-06-11 00:57:00,1.0,3808000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3728881.74,False,False,False,none
LD000595,Nairobi,PMS,Pioneer Fuels Kenya,TRK-955,21000.0,2950284.8,2971272.7,2026-06-10 17:23:00,20987.900000000373,DS000588,20992.0,2026-06-10 19:14:00,Dispatched,1.0,20992.0,3477686.49,3477686.49,0.0,165.67,2026-06-11 22:14:00,21.0,3475500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3477686.49,False,False,False,none
LD000596,Nairobi,PMS,Summit Downstream Ltd,TRK-988,25600.0,4599333.4,4624937.8,2026-06-10 12:33:00,25604.39999999944,DS000589,25517.0,2026-06-10 15:17:00,Dispatched,1.0,25517.0,4302446.49,4302446.49,0.0,168.61,2026-06-12 21:17:00,7.0,4236800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4302446.49,False,False,False,none
LD000597,Nairobi,AGO,Baraka Downstream,TRK-335,20300.0,3655158.7,3675459.0,2026-06-10 05:32:00,20300.299999999814,DS000590,20328.0,2026-06-10 07:18:00,Dispatched,1.0,20328.0,3143047.47,3143047.47,0.0,154.62,2026-06-10 12:18:00,3.0,3150560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3143047.47,False,False,False,none
LD000598,Nairobi,PMS,Zenith Petroleum,TRK-936,35000.0,1209031.5,1244034.1,2026-06-10 10:10:00,35002.60000000009,DS000591,35046.0,2026-06-10 12:19:00,Dispatched,1.0,35046.0,5875960.82,5875960.82,0.0,167.66423614677853,2026-06-10 17:19:00,45.0,5792500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5875960.82,False,True,False,none
