dispatch_id,loading_id,destination_customer,volume_dispatched_litres,dispatch_ts,status
DS000997,LD001009,Delta Oil Marketers,30767,17/06/2026 20:46,Dispatched
DS000998,LD001010,Pioneer Fuels Kenya,35813,17/06/2026 19:50,Dispatched
DS000999,LD001011,Lakeview Energy,33677,2026-06-17 09:18,Dispatched
DS001000,LD001012,Summit Downstream Ltd,21465,2026-06-17 10:57,Dispatched
DS001001,LD001013,Baraka Downstream,20136,2026-06-17 18:05,Dispatched
DS001002,LD001014,Horizon Oil Marketers,25107,2026-06-17 11:35,Dispatched
DS001003,LD001015,Aberdare Oil Traders,34280,2026-06-17 19:24,Dispatched
DS001004,LD001016,Uhuru Energy Partners,21303,17/06/2026 11:52,Dispatched
DS001005,LD001017,Delta Oil Marketers,20243,2026-06-17 11:19,Dispatched
DS001006,LD001018,Delta Oil Marketers,24871,17/06/2026 20:47,Dispatched
DS001007,LD001019,Coastline Energy Ltd,28087,2026-06-17 23:52,Dispatched
DS001008,LD001020,Uhuru Energy Partners,26356,17/06/2026 23:55,Dispatched
DS001009,LD001021,Amani Petroleum,21070,2026-06-17 10:33,Dispatched
DS001010,LD001022,Summit Downstream Ltd,22256,17/06/2026 11:49,Dispatched
DS001011,LD001023,Kilele Fuels,29071,17/06/2026 22:30,Dispatched
DS001012,LD001024,Crescent Oil Ltd,29860,2026-06-17 09:55,Dispatched
DS001013,LD001025,Horizon Oil Marketers,27518,2026-06-17 06:35,Dispatched
DS001014,LD001026,Crescent Oil Ltd,27415,2026-06-17 20:56,Dispatched
DS001015,LD001027,Baraka Downstream,28050,17/06/2026 08:43,Dispatched
DS001016,LD001028,Baraka Downstream,26031,2026-06-17 13:52,Dispatched
DS001017,LD001029,Delta Oil Marketers,22688,2026-06-17 20:40,Dispatched
DS001018,LD001030,Delta Oil Marketers,30346,17/06/2026 21:40,Dispatched
DS001019,LD001031,,22467,17/06/2026 19:36,Dispatched
DS001020,LD001032,Pioneer Fuels Kenya,31389,17/06/2026 22:25,Dispatched
DS001021,LD001033,Pioneer Fuels Kenya,28662,2026-06-17 21:55,Dispatched
DS001022,LD001035,Delta Oil Marketers,32827,17/06/2026 20:53,Dispatched
DS001023,LD001036,Tsavo Energy Group,26346,2026-06-17 20:09,Dispatched
DS001024,LD001037,Pioneer Fuels Kenya,29298,2026-06-17 22:01,Dispatched
DS001025,LD001038,Summit Downstream Ltd,29428,17/06/2026 15:48,Dispatched
DS001026,LD001039,Equator Fuels,30051,2026-06-17 12:10,Dispatched
DS001027,LD001040,Crescent Oil Ltd,29877,17/06/2026 11:41,Dispatched
DS001028,LD001041,Savannah Petroleum,31136,2026-06-17 12:07,Dispatched
DS001029,LD001042,Amani Petroleum,30941,17/06/2026 12:04,Dispatched
DS001030,LD001043,Highland Energy Co,32786,17/06/2026 13:06,Dispatched
DS001031,LD001044,Baraka Downstream,23368,17/06/2026 23:19,Dispatched
DS001032,LD001045,Kilele Fuels,27307,2026-06-17 20:36,Dispatched
DS001033,LD001046,Highland Energy Co,27088,2026-06-17 09:58,Dispatched
DS001034,LD001047,Coastline Energy Ltd,30639,2026-06-17 17:54,Dispatched
DS001035,LD001048,Zenith Petroleum,32573,17/06/2026 10:42,Dispatched
DS001036,LD001049,Rift Valley Fuels Ltd,22684,17/06/2026 19:43,Dispatched
DS001037,LD001050,Aberdare Oil Traders,35627,17/06/2026 13:03,Dispatched
DS001038,LD001051,Amani Petroleum,35520,17/06/2026 14:30,Dispatched
DS001039,LD001052,Kilele Fuels,25332,17/06/2026 19:37,Dispatched
DS001040,LD001053,Rift Valley Fuels Ltd,23703,2026-06-17 20:39,Dispatched
DS001041,LD001054,Tsavo Energy Group,30833,17/06/2026 19:52,Dispatched
DS001042,LD001055,Amani Petroleum,23405,17/06/2026 08:47,Dispatched
DS001043,LD001056,,33767,2026-06-17 17:14,Dispatched
DS001044,LD001057,Equator Fuels,21323,17/06/2026 21:13,Dispatched
DS001045,LD001058,Equator Fuels,32858,2026-06-17 19:31,Dispatched
DS001046,LD001059,Highland Energy Co,32494,2026-06-18 11:28,Dispatched
DS001047,LD001060,Rift Valley Fuels Ltd,27194,2026-06-18 11:55,Dispatched
DS001048,LD001061,Uhuru Energy Partners,26262,2026-06-18 15:54,Dispatched
DS001049,LD001062,Horizon Oil Marketers,23127,18/06/2026 23:21,Dispatched
DS001050,LD001063,Mara Fuels,28586,2026-06-18 07:25,Dispatched
DS001051,LD001064,Summit Downstream Ltd,20688,18/06/2026 11:28,Dispatched
DS001052,LD001065,Zenith Petroleum,28957,18/06/2026 12:44,Dispatched
DS001053,LD001066,Baraka Downstream,30511,18/06/2026 07:20,Dispatched
DS001054,LD001067,Highland Energy Co,30978,2026-06-18 19:46,Dispatched
DS001055,LD001068,Delta Oil Marketers,22009,18/06/2026 20:19,Dispatched
DS001056,LD001069,Kilele Fuels,26670,2026-06-18 22:59,Dispatched
DS001057,LD001070,Tsavo Energy Group,28233,2026-06-18 09:34,Dispatched
DS001058,LD001071,Coastline Energy Ltd,26264,2026-06-18 19:13,Dispatched
DS001059,LD001072,Coastline Energy Ltd,24508,2026-06-18 17:25,Dispatched
DS001060,LD001073,Coastline Energy Ltd,33605,2026-06-18 20:09,Dispatched
DS001061,LD001074,Lakeview Energy,26593,19/06/2026 00:18,Dispatched
DS001062,LD001075,Summit Downstream Ltd,29615,2026-06-18 18:02,Dispatched
DS001063,LD001076,Kilele Fuels,32697,18/06/2026 21:08,Dispatched
DS001064,LD001077,Nyanza Petroleum Co,34999,2026-06-18 19:49,Dispatched
DS001065,LD001078,Tsavo Energy Group,29040,2026-06-18 08:47,Dispatched
DS001066,LD001079,Crescent Oil Ltd,35706,2026-06-18 09:56,Dispatched
DS001067,LD001080,Rift Valley Fuels Ltd,28472,19/06/2026 00:40,Cancelled
DS001068,LD001081,Pioneer Fuels Kenya,32076,2026-06-18 14:01,Dispatched
DS001069,LD001082,Rift Valley Fuels Ltd,25899,2026-06-18 22:36,Dispatched
DS001070,LD001083,Aberdare Oil Traders,24313,18/06/2026 16:06,Dispatched
DS001071,LD001084,Lakeview Energy,34697,18/06/2026 16:12,Dispatched
DS001072,LD001085,Rift Valley Fuels Ltd,24766,2026-06-18 17:57,Dispatched
DS001073,LD001086,Mara Fuels,27400,2026-06-18 20:02,Dispatched
DS001074,LD001087,Amani Petroleum,32156,18/06/2026 15:27,Dispatched
DS001075,LD001088,Uhuru Energy Partners,29637,2026-06-18 20:05,Dispatched
DS001076,LD001089,Highland Energy Co,32270,2026-06-18 06:09,Dispatched
DS001077,LD001090,Pioneer Fuels Kenya,19565,18/06/2026 10:51,Dispatched
DS001078,LD001091,Highland Energy Co,25177,2026-06-18 11:47,Dispatched
DS001079,LD001092,,28031,2026-06-19 01:27,Dispatched
DS001080,LD001093,Savannah Petroleum,20788,18/06/2026 11:29,Dispatched
DS001081,LD001094,Equator Fuels,33541,18/06/2026 18:18,Dispatched
DS001082,LD001095,Lakeview Energy,20329,2026-06-18 23:31,Dispatched
DS001083,LD001096,Uhuru Energy Partners,29585,2026-06-19 01:05,Dispatched
DS001084,LD001097,Nyanza Petroleum Co,29857,2026-06-18 22:01,Dispatched
DS001085,LD001098,Baraka Downstream,30144,2026-06-18 17:12,Dispatched
DS001086,LD001099,Tsavo Energy Group,28933,18/06/2026 07:55,Dispatched
DS001087,LD001100,Lakeview Energy,32141,2026-06-19 00:28,Dispatched
DS001088,LD001101,Summit Downstream Ltd,21344,18/06/2026 18:11,Dispatched
DS001089,LD001102,Kilele Fuels,25221,2026-06-18 07:00,Dispatched
DS001090,LD001103,Aberdare Oil Traders,34962,2026-06-18 08:46,Dispatched
DS001091,LD001104,Nyanza Petroleum Co,25012,2026-06-18 16:48,Dispatched
DS001092,LD001105,Equator Fuels,35286,2026-06-18 13:36,Dispatched
DS001093,LD001106,Tsavo Energy Group,24420,18/06/2026 23:35,Dispatched
DS001094,LD001107,Lakeview Energy,20307,18/06/2026 10:35,Dispatched
DS001095,LD001108,Highland Energy Co,35871,18/06/2026 08:06,Dispatched
DS001096,LD001109,Savannah Petroleum,25403,2026-06-18 21:32,Dispatched
DS001097,LD001110,Delta Oil Marketers,25631,2026-06-18 23:29,Dispatched
DS001098,LD001111,Kilele Fuels,35108,18/06/2026 20:56,Dispatched
DS001099,LD001112,Nyanza Petroleum Co,21023,2026-06-18 06:27,Dispatched
DS001100,LD001114,Mara Fuels,23766,2026-06-18 07:14,Dispatched
DS001101,LD001115,Savannah Petroleum,30536,18/06/2026 18:17,Dispatched
DS001102,LD001116,Horizon Oil Marketers,24780,2026-06-18 20:30,Dispatched
DS001103,LD001117,Mara Fuels,34963,2026-06-18 06:58,Dispatched
DS001104,LD001118,Coastline Energy Ltd,23945,2026-06-18 19:36,Dispatched
DS001105,LD001119,Coastline Energy Ltd,33597,18/06/2026 23:16,Dispatched
DS001106,LD001120,Summit Downstream Ltd,24830,2026-06-18 07:27,Dispatched
DS001107,LD001121,Amani Petroleum,27078,2026-06-18 07:43,Dispatched
DS001108,LD001122,Equator Fuels,33898,2026-06-18 08:17,Dispatched
DS001109,LD001123,Crescent Oil Ltd,22742,18/06/2026 21:50,Dispatched
DS001110,LD001124,Uhuru Energy Partners,24829,19/06/2026 16:55,Dispatched
DS001111,LD001125,Baraka Downstream,26827,20/06/2026 01:19,Dispatched
DS001112,LD001126,Pioneer Fuels Kenya,34378,2026-06-19 07:26,Dispatched
DS001113,LD001127,Savannah Petroleum,31749,20/06/2026 00:34,Dispatched
DS001114,LD001128,Delta Oil Marketers,34510,19/06/2026 17:48,Dispatched
DS001115,LD001129,Tsavo Energy Group,25038,19/06/2026 20:23,Dispatched
DS001116,LD001130,Nyanza Petroleum Co,21706,19/06/2026 07:34,Dispatched
DS001117,LD001131,Summit Downstream Ltd,27516,2026-06-19 18:38,Dispatched
DS001118,LD001132,Highland Energy Co,31822,2026-06-19 17:39,Dispatched
DS001119,LD001133,Rift Valley Fuels Ltd,30508,2026-06-19 18:02,Dispatched
DS001120,LD001134,Highland Energy Co,34941,19/06/2026 12:57,Dispatched
DS001121,LD001135,Baraka Downstream,35848,19/06/2026 09:32,Dispatched
DS001122,LD001136,Nyanza Petroleum Co,25560,19/06/2026 17:13,Dispatched
DS001123,LD001137,Baraka Downstream,20794,2026-06-19 09:21,Dispatched
DS001124,LD001138,Crescent Oil Ltd,29758,19/06/2026 17:54,Dispatched
DS001125,LD001139,Highland Energy Co,25708,2026-06-19 13:50,Dispatched
DS001126,LD001140,Baraka Downstream,25709,2026-06-19 15:43,Dispatched
DS001127,LD001141,Crescent Oil Ltd,32811,2026-06-19 23:36,Dispatched
DS001128,LD001142,Mara Fuels,33511,2026-06-19 20:31,Dispatched
DS001129,LD001143,Pioneer Fuels Kenya,26131,19/06/2026 20:09,Dispatched
DS001130,LD001144,Equator Fuels,27233,19/06/2026 14:15,Dispatched
DS001131,LD001145,Lakeview Energy,34894,2026-06-19 07:39,Dispatched
DS001132,LD001146,Crescent Oil Ltd,28658,19/06/2026 21:27,Dispatched
DS001133,LD001147,Aberdare Oil Traders,27454,19/06/2026 21:23,Dispatched
DS001134,LD001148,Lakeview Energy,35455,2026-06-19 07:57,Dispatched
DS001135,LD001149,Lakeview Energy,31424,19/06/2026 10:04,Dispatched
DS001136,LD001150,Coastline Energy Ltd,29766,19/06/2026 16:45,Dispatched
DS001137,LD001151,Highland Energy Co,30865,19/06/2026 10:49,Dispatched
DS001138,LD001152,Pioneer Fuels Kenya,26544,19/06/2026 19:05,Dispatched
DS001139,LD001153,Equator Fuels,32897,19/06/2026 14:41,Dispatched
DS001140,LD001154,Equator Fuels,26910,19/06/2026 09:27,Dispatched
DS001141,LD001155,Zenith Petroleum,28529,2026-06-19 22:44,Dispatched
DS001142,LD001156,Zenith Petroleum,24544,2026-06-19 07:30,Dispatched
DS001143,LD001157,Mara Fuels,20579,2026-06-20 00:39,Dispatched
DS001144,LD001158,Crescent Oil Ltd,28277,19/06/2026 17:28,Dispatched
DS001145,LD001159,Highland Energy Co,21463,19/06/2026 19:05,Dispatched
DS001146,LD001160,Coastline Energy Ltd,34839,2026-06-19 21:56,Dispatched
DS001147,LD001161,Tsavo Energy Group,30289,2026-06-19 21:22,Dispatched
DS001148,LD001162,Kilele Fuels,28536,19/06/2026 22:09,Dispatched
DS001149,LD001163,Tsavo Energy Group,27042,2026-06-19 20:43,Dispatched
DS001150,LD001164,Equator Fuels,33279,19/06/2026 08:59,Dispatched
DS001151,LD001165,Crescent Oil Ltd,33587,19/06/2026 21:45,Dispatched
DS001152,LD001166,,24063,19/06/2026 19:50,Dispatched
DS001153,LD001167,Mara Fuels,27756,2026-06-19 13:24,Dispatched
DS001154,LD001168,Kilele Fuels,25161,2026-06-19 08:48,Dispatched
DS001155,LD001169,Nyanza Petroleum Co,24435,2026-06-19 13:02,Dispatched
DS001156,LD001170,Pioneer Fuels Kenya,25493,19/06/2026 13:32,Dispatched
DS001157,LD001171,Highland Energy Co,32888,2026-06-19 11:12,Dispatched
DS001158,LD001172,Highland Energy Co,20351,2026-06-19 20:16,Dispatched
DS001159,LD001173,Kilele Fuels,30405,19/06/2026 17:24,Dispatched
DS001160,LD001174,Kilele Fuels,23688,2026-06-19 08:24,Dispatched
DS001161,LD001175,Horizon Oil Marketers,28737,2026-06-19 07:19,Dispatched
DS001162,LD001176,Highland Energy Co,26592,19/06/2026 08:35,Dispatched
DS001163,LD001177,Tsavo Energy Group,34474,2026-06-19 15:57,Dispatched
DS001164,LD001178,Summit Downstream Ltd,20377,19/06/2026 10:28,Dispatched
DS001165,LD001179,Equator Fuels,29669,2026-06-19 17:30,Dispatched
DS001166,LD001180,Amani Petroleum,33809,2026-06-19 08:26,Dispatched
DS001167,LD001181,Savannah Petroleum,26641,2026-06-19 15:19,Dispatched
DS001168,LD001182,Nyanza Petroleum Co,26257,2026-06-19 19:57,Dispatched
DS001169,LD001183,Equator Fuels,29376,19/06/2026 18:06,Dispatched
DS001170,LD001184,Tsavo Energy Group,20630,2026-06-19 12:55,Dispatched
DS001171,LD001185,Equator Fuels,26621,19/06/2026 13:03,Dispatched
DS001172,LD001186,Mara Fuels,31245,19/06/2026 09:13,Dispatched
DS001173,LD001187,Nyanza Petroleum Co,22097,2026-06-19 12:38,Dispatched
DS001174,LD001188,Coastline Energy Ltd,23364,19/06/2026 12:15,Dispatched
DS001175,LD001189,Mara Fuels,24243,2026-06-19 11:11,Dispatched
DS001176,LD001190,Delta Oil Marketers,24679,19/06/2026 18:19,Dispatched
DS001177,LD001191,Pioneer Fuels Kenya,25409,19/06/2026 13:22,Dispatched
DS001178,LD001192,Nyanza Petroleum Co,29870,2026-06-19 09:02,Dispatched
DS001179,LD001193,Coastline Energy Ltd,31118,19/06/2026 18:37,Dispatched
DS001180,LD001194,Mara Fuels,24638,19/06/2026 20:25,Dispatched
DS001181,LD001195,Coastline Energy Ltd,28757,19/06/2026 19:25,Dispatched
DS001182,LD001196,Savannah Petroleum,22039,2026-06-19 13:45,Dispatched
DS001183,LD001197,Mara Fuels,33220,19/06/2026 18:55,Dispatched
DS001184,LD001198,Savannah Petroleum,23876,2026-06-19 08:58,Dispatched
DS001185,LD001199,Equator Fuels,34164,2026-06-21 01:11,Dispatched
DS001186,LD001200,Uhuru Energy Partners,26706,2026-06-20 14:05,Dispatched
DS001187,LD001201,Delta Oil Marketers,30773,20/06/2026 13:07,Dispatched
DS001188,LD001202,Amani Petroleum,26319,2026-06-20 22:16,Dispatched
DS001189,LD001203,Lakeview Energy,31718,2026-06-20 20:17,Dispatched
DS001190,LD001204,Kilele Fuels,21343,2026-06-20 22:09,Dispatched
DS001191,LD001205,Baraka Downstream,22652,20/06/2026 22:21,Dispatched
DS001192,LD001206,Zenith Petroleum,33847,2026-06-20 18:57,Dispatched
DS001193,LD001207,Pioneer Fuels Kenya,27677,2026-06-20 10:56,Dispatched
DS001194,LD001208,Delta Oil Marketers,28999,20/06/2026 19:12,Dispatched
DS001195,LD001209,Delta Oil Marketers,23181,2026-06-20 13:32,Dispatched
DS001196,LD001210,Crescent Oil Ltd,28821,2026-06-20 10:11,Dispatched
DS001197,LD001211,Horizon Oil Marketers,20288,2026-06-20 12:21,Dispatched
DS001198,LD001212,Equator Fuels,23946,2026-06-20 10:19,Dispatched
DS001199,LD001213,Summit Downstream Ltd,21546,2026-06-20 22:05,Dispatched
DS001200,LD001214,Baraka Downstream,30647,20/06/2026 19:51,Dispatched
DS001201,LD001215,,29857,20/06/2026 12:55,Dispatched
DS001202,LD001216,Tsavo Energy Group,24478,20/06/2026 20:19,Dispatched
DS001203,LD001217,Kilele Fuels,23619,2026-06-20 21:57,Dispatched
DS001204,LD001218,Equator Fuels,31986,20/06/2026 13:29,Dispatched
DS001205,LD001219,Tsavo Energy Group,21000,20/06/2026 10:55,Dispatched
DS001206,LD001220,Pioneer Fuels Kenya,20652,2026-06-20 17:08,Dispatched
DS001207,LD001221,Pioneer Fuels Kenya,22822,2026-06-20 07:47,Dispatched
DS001208,LD001222,Crescent Oil Ltd,20444,2026-06-20 08:08,Dispatched
DS001209,LD001223,Uhuru Energy Partners,32874,20/06/2026 16:43,Dispatched
DS001210,LD001224,Summit Downstream Ltd,30830,20/06/2026 17:29,Dispatched
DS001211,LD001225,Summit Downstream Ltd,27761,20/06/2026 07:47,Dispatched
DS001212,LD001226,Nyanza Petroleum Co,32869,2026-06-20 14:42,Dispatched
DS001213,LD001227,Mara Fuels,22621,2026-06-20 12:14,Dispatched
DS001214,LD001228,Delta Oil Marketers,29643,20/06/2026 14:06,Dispatched
DS001215,LD001229,Horizon Oil Marketers,34804,20/06/2026 22:58,Dispatched
DS001216,LD001230,Pioneer Fuels Kenya,24808,21/06/2026 00:02,Dispatched
DS001217,LD001231,Highland Energy Co,31141,2026-06-20 08:44,Dispatched
DS001218,LD001233,Mara Fuels,24616,2026-06-20 06:36,Dispatched
DS001219,LD001234,Horizon Oil Marketers,30562,20/06/2026 22:25,Dispatched
DS001220,LD001235,Nyanza Petroleum Co,29438,2026-06-20 17:11,Dispatched
DS001221,LD001236,Summit Downstream Ltd,30640,20/06/2026 19:10,Dispatched
DS001222,LD001237,Horizon Oil Marketers,25393,2026-06-20 13:57,Dispatched
DS001223,LD001238,Horizon Oil Marketers,30141,20/06/2026 12:54,Dispatched
DS001224,LD001239,Savannah Petroleum,24774,2026-06-20 08:00,Dispatched
DS001225,LD001240,Baraka Downstream,21547,20/06/2026 19:38,Dispatched
DS001226,LD001241,Kilele Fuels,34194,20/06/2026 08:06,Dispatched
DS001227,LD001242,Crescent Oil Ltd,33084,20/06/2026 21:41,Dispatched
DS001228,LD001243,Horizon Oil Marketers,30734,2026-06-20 15:16,Dispatched
DS001229,LD001244,Coastline Energy Ltd,27829,20/06/2026 12:32,Dispatched
DS001230,LD001245,Nyanza Petroleum Co,21249,2026-06-20 14:10,Dispatched
DS001231,LD001246,Tsavo Energy Group,21297,20/06/2026 15:24,Dispatched
DS001232,LD001247,Summit Downstream Ltd,29353,2026-06-20 21:54,Dispatched
DS001233,LD001248,Highland Energy Co,26422,20/06/2026 14:12,Dispatched
DS001234,LD001249,Tsavo Energy Group,30919,2026-06-20 15:44,Dispatched
DS001235,LD001250,Equator Fuels,22031,2026-06-20 11:01,Dispatched
DS001236,LD001251,Baraka Downstream,31172,2026-06-20 10:07,Dispatched
DS001237,LD001252,Delta Oil Marketers,27947,2026-06-20 09:34,Dispatched
DS001238,LD001253,Summit Downstream Ltd,29918,20/06/2026 10:13,Dispatched
DS001239,LD001254,Summit Downstream Ltd,33554,2026-06-20 11:54,Dispatched
DS001240,LD001255,Kilele Fuels,22023,20/06/2026 18:17,Dispatched
DS001241,LD001256,Rift Valley Fuels Ltd,21323,2026-06-21 23:58,Dispatched
DS001242,LD001257,Pioneer Fuels Kenya,21733,21/06/2026 09:34,Dispatched
DS001243,LD001258,Lakeview Energy,30260,2026-06-21 10:25,Dispatched
DS001244,LD001259,Highland Energy Co,20707,2026-06-21 07:42,Dispatched
DS001245,LD001260,Horizon Oil Marketers,25023,2026-06-22 01:45,Dispatched
DS001246,LD001261,Highland Energy Co,34421,2026-06-21 11:41,Dispatched
DS001247,LD001262,Tsavo Energy Group,25871,2026-06-21 13:33,Dispatched
DS001248,LD001263,Zenith Petroleum,27508,2026-06-21 22:58,Dispatched
DS001249,LD001264,Coastline Energy Ltd,25764,21/06/2026 07:20,Dispatched
DS001250,LD001265,Zenith Petroleum,20207,2026-06-22 00:15,Dispatched
DS001251,LD001266,Savannah Petroleum,30803,2026-06-21 07:31,Dispatched
DS001252,LD001267,Zenith Petroleum,31991,21/06/2026 14:25,Dispatched
DS001253,LD001268,Tsavo Energy Group,24010,21/06/2026 14:19,Dispatched
DS001254,LD001269,Equator Fuels,29434,2026-06-21 10:28,Dispatched
DS001255,LD001270,Tsavo Energy Group,21251,21/06/2026 22:10,Dispatched
DS001256,LD001271,Aberdare Oil Traders,21031,21/06/2026 14:00,Dispatched
DS001257,LD001272,Mara Fuels,19980,21/06/2026 09:11,Dispatched
DS001258,LD001273,Summit Downstream Ltd,29832,2026-06-21 18:55,Dispatched
DS001259,LD001274,Delta Oil Marketers,26413,2026-06-21 17:04,Dispatched
DS001260,LD001275,Mara Fuels,22205,2026-06-21 07:03,Dispatched
DS001261,LD001276,Crescent Oil Ltd,28497,22/06/2026 00:00,Dispatched
DS001262,LD001277,Baraka Downstream,33911,2026-06-22 00:17,Dispatched
DS001263,LD001278,Nyanza Petroleum Co,31692,2026-06-21 17:17,Dispatched
DS001264,LD001279,Kilele Fuels,20909,2026-06-21 18:04,Dispatched
DS001265,LD001280,Uhuru Energy Partners,29166,2026-06-21 10:03,Dispatched
DS001266,LD001281,Tsavo Energy Group,32819,2026-06-21 12:50,Dispatched
DS001267,LD001282,Rift Valley Fuels Ltd,34458,2026-06-21 23:12,Dispatched
DS001268,LD001283,Highland Energy Co,24633,21/06/2026 22:38,Dispatched
DS001269,LD001284,Uhuru Energy Partners,29493,2026-06-21 08:36,Dispatched
DS001270,LD001285,Crescent Oil Ltd,34990,21/06/2026 23:24,Dispatched
DS001271,LD001287,Mara Fuels,32683,2026-06-21 18:29,Dispatched
DS001272,LD001288,Aberdare Oil Traders,20550,21/06/2026 22:59,Dispatched
DS001273,LD001289,Amani Petroleum,27318,21/06/2026 16:39,Dispatched
DS001274,LD001290,Kilele Fuels,27687,2026-06-21 08:15,Dispatched
DS001275,LD001291,,35282,2026-06-21 12:54,Dispatched
DS001276,LD001292,Baraka Downstream,22008,2026-06-21 23:50,Dispatched
DS001277,LD001293,Delta Oil Marketers,30231,2026-06-21 14:29,Dispatched
DS001278,LD001294,Aberdare Oil Traders,34405,22/06/2026 00:12,Dispatched
DS001279,LD001295,,23461,2026-06-21 19:44,Dispatched
DS001280,LD001296,Baraka Downstream,28070,21/06/2026 16:09,Dispatched
DS001281,LD001297,Aberdare Oil Traders,23496,21/06/2026 12:42,Dispatched
DS001282,LD001298,Summit Downstream Ltd,20242,2026-06-21 10:54,Dispatched
DS001283,LD001299,Rift Valley Fuels Ltd,33890,21/06/2026 09:24,Dispatched
DS001284,LD001300,Mara Fuels,27536,2026-06-21 13:11,Dispatched
DS001285,LD001301,Delta Oil Marketers,33040,21/06/2026 15:36,Dispatched
DS001286,LD001302,Aberdare Oil Traders,28743,21/06/2026 13:02,Dispatched
DS001287,LD001303,Delta Oil Marketers,30069,21/06/2026 20:16,Dispatched
DS001288,LD001304,Horizon Oil Marketers,23959,21/06/2026 10:49,Dispatched
DS001289,LD001305,Crescent Oil Ltd,26287,2026-06-21 19:15,Dispatched
DS001290,LD001306,Nyanza Petroleum Co,27610,21/06/2026 15:48,Dispatched
DS001291,LD001307,Horizon Oil Marketers,20416,21/06/2026 08:16,Dispatched
DS001292,LD001308,,23129,21/06/2026 09:04,Dispatched
DS001293,LD001309,Crescent Oil Ltd,21658,2026-06-21 22:49,Dispatched
DS001294,LD001310,Horizon Oil Marketers,34254,2026-06-21 16:25,Dispatched
DS001295,LD001311,Pioneer Fuels Kenya,27143,21/06/2026 19:17,Dispatched
DS001296,LD001312,Horizon Oil Marketers,27089,21/06/2026 19:55,Cancelled
