invoice_id,dispatch_id,customer,product,volume_invoiced_litres,unit_price_kes,amount_kes,invoice_date,currency
INV000945,DS000965,Zenith Petroleum,PMS,20098,168.35,3383524.17,18/06/2026 00:23,KES
INV000946,DS000966,Summit Downstream Ltd,AGO,20694,155.60,3219982.54,2026-06-19 00:50,KES
INV000947,DS000966,Summit Downstream Ltd,AGO,20694,155.60,3219982.54,19/06/2026 01:50,KES
INV000948,DS000967,Equator Fuels,IK,22774,140.93,3209474.13,2026-06-19 19:22,KES
INV000949,DS000968,Savannah Petroleum,AGO,35727,153.63,5488577.28,17/06/2026 23:05,KES
INV000950,DS000969,Uhuru Energy Partners,AGO,26875,156.34,4201582.38,17/06/2026 00:55,KES
INV000951,DS000970,Zenith Petroleum,AGO,23637,154.05,3641396.11,20/06/2026 04:04,KES
INV000952,DS000971,Savannah Petroleum,AGO,26027,155.78,4054529.39,16/06/2026 10:03,KES
INV000953,DS000972,Summit Downstream Ltd,AGO,31597,156.53,"4,945,937.65",16/06/2026 15:46,KES
INV000954,DS000973,Baraka Downstream,PMS,31148,164.54,5125088.03,18/06/2026 14:16,KES
INV000955,DS000974,Tsavo Energy Group,AGO,27595,155.21,4283117.65,2026-06-19 15:52,KES
INV000956,DS000975,Tsavo Energy Group,PMS,32967,163.58,5392656.46,18/06/2026 02:45,KES
INV000957,DS000976,Highland Energy Co,PMS,32270,167.90,5418107.32,16/06/2026 08:47,KES
INV000958,DS000977,Tsavo Energy Group,IK,32747,139.39,4564513.18,16/06/2026 13:21,KES
INV000959,DS000978,Pioneer Fuels Kenya,PMS,22194,163.19,3621846.62,2026-06-16 19:46,KES
INV000960,DS000979,Delta Oil Marketers,AGO,29915,153.54,4593180.52,2026-06-17 04:50,KES
INV000961,DS000980,Delta Oil Marketers,IK,31874,,4505391.22,20/06/2026 18:23,KES
INV000962,DS000981,Equator Fuels,IK,32191,141.47,4554212.03,17/06/2026 16:29,KES
INV000963,DS000982,Crescent Oil Ltd,PMS,29219,165.68,4840875.17,2026-06-17 16:40,KES
INV000964,DS000983,Mara Fuels,PMS,22535,162.95,"3,672,006.41",2026-06-18 02:27,KES
INV000965,DS000984,Horizon Oil Marketers,AGO,23257,153.33,3566077.35,20/06/2026 15:59,KES
INV000966,DS000985,Crescent Oil Ltd,AGO,23907,154.66,3697487.37,2026-06-19 22:49,KES
INV000967,DS000986,Summit Downstream Ltd,PMS,28248,167.04,4718528.05,18/06/2026 01:39,KES
INV000968,DS000988,Aberdare Oil Traders,AGO,30754,154.23,4743269.97,18/06/2026 23:17,KES
INV000969,DS000989,Zenith Petroleum,AGO,24307,152.55,3708117.32,2026-06-17 21:29,KES
INV000970,DS000990,Tsavo Energy Group,AGO,30272,155.16,4697083.99,2026-06-24 22:31,KES
INV000971,DS000991,Nyanza Petroleum Co,PMS,31087,167.94,5220771.29,2026-06-17 15:27,KES
INV000972,DS000992,Delta Oil Marketers,AGO,30535,153.36,4682846.55,2026-06-17 22:47,KES
INV000973,DS000993,Zenith Petroleum,AGO,32239,155.60,5016416.11,2026-06-17 17:58,KES
INV000974,DS000994,Aberdare Oil Traders,AGO,26879,155.09,4168576.67,2026-06-18 07:26,KES
INV000975,DS000995,Lakeview Energy,AGO,24176,153.26,3705314.56,20/06/2026 18:30,KES
INV000976,DS000996,Zenith Petroleum,PMS,26997,166.07,4483412.88,2026-06-17 13:08,KES
INV000977,DS000997,Delta Oil Marketers,PMS,30767,164.80,5070458.51,21/06/2026 02:46,KES
INV000978,DS000998,Pioneer Fuels Kenya,IK,35813,,"4,983,326.12",2026-06-18 03:50,KES
INV000979,DS001000,Summit Downstream Ltd,PMS,21465,166.50,3574024.40,2026-06-17 11:57,KES
INV000980,DS001001,Baraka Downstream,PMS,20136,164.12,3304772.20,17/06/2026 20:05,KES
INV000981,DS001002,Horizon Oil Marketers,IK,25107,138.75,3483673.37,2026-06-18 16:35,KES
INV000982,DS001003,Aberdare Oil Traders,PMS,34280,162.95,5585905.28,18/06/2026 19:24,KES
INV000983,DS001004,Uhuru Energy Partners,AGO,21303,153.90,3278573.23,2026-06-24 12:52,KES
INV000984,DS001005,Delta Oil Marketers,AGO,20243,154.12,3119826.59,20/06/2026 15:19,KES
INV000985,DS001006,Delta Oil Marketers,PMS,24871,,4074361.26,20/06/2026 03:47,KES
INV000986,DS001007,Coastline Energy Ltd,AGO,28087,154.11,"4,328,364.84",2026-06-19 06:52,KES
INV000987,DS001008,Uhuru Energy Partners,AGO,26356,156.28,"4,118,890.33",2026-06-19 03:55,KES
INV000988,DS001009,Amani Petroleum,PMS,19995,,"3,251,683.02",18/06/2026 14:33,KES
INV000989,DS001010,Summit Downstream Ltd,PMS,22256,165.98,3693952.42,17/06/2026 17:49,KES
INV000990,DS001011,Kilele Fuels,PMS,29071,163.85,"4,763,261.98",18/06/2026 02:30,KES
INV000991,DS001012,Crescent Oil Ltd,PMS,29860,163.84,4892383.26,17/06/2026 17:55,KES
INV000992,DS001013,Horizon Oil Marketers,AGO,27518,155.71,4284795.03,18/06/2026 11:35,KES
INV000993,DS001014,Crescent Oil Ltd,AGO,27415,154.49,4235411.36,2026-06-21 02:56,KES
INV000994,DS001015,Baraka Downstream,AGO,28050,156.14,4379820.48,20/06/2026 12:43,KES
INV000995,DS001016,Baraka Downstream,AGO,26031,157.27,4093900.44,20/06/2026 18:52,KES
INV000996,DS001017,Delta Oil Marketers,PMS,22688,164.55,3733251.89,18/06/2026 20:40,KES
INV000997,DS001018,Delta Oil Marketers,AGO,30346,153.48,4657401.09,2026-06-18 01:40,KES
INV000998,DS001019,,PMS,22467,168.54,3786492.89,2026-06-25 00:36,KES
INV000999,DS001020,Pioneer Fuels Kenya,IK,31389,142.15,4461923.04,19/06/2026 23:25,KES
INV001000,DS001021,Pioneer Fuels Kenya,AGO,28662,155.27,4450398.64,20/06/2026 21:55,KES
INV001001,DS001022,Delta Oil Marketers,AGO,32827,154.70,5078193.38,19/06/2026 04:53,KES
INV001002,DS001023,Tsavo Energy Group,PMS,26346,162.44,4279760.15,2026-06-18 00:09,KES
INV001003,DS001024,Pioneer Fuels Kenya,PMS,29298,166.65,4882467.83,2026-06-18 00:01,KES
INV001004,DS001025,Summit Downstream Ltd,PMS,29428,167.97,4942884.38,17/06/2026 16:48,KES
INV001005,DS001026,Equator Fuels,AGO,30051,152.92,4595389.61,17/06/2026 18:10,KES
INV001006,DS001027,Crescent Oil Ltd,PMS,29877,166.65,4979047.92,19/06/2026 12:41,KES
INV001007,DS001028,Savannah Petroleum,PMS,31136,165.74,5160521.34,17/06/2026 12:07,KES
INV001008,DS001029,Amani Petroleum,AGO,30941,157.92,4886340.14,17/06/2026 20:04,KES
INV001009,DS001030,Highland Energy Co,PMS,32786,163.24,5351938.67,18/06/2026 20:06,KES
INV001010,DS001031,Baraka Downstream,AGO,23368,157.45,3679309.19,2026-06-19 00:19,KES
INV001011,DS001032,Kilele Fuels,AGO,27307,157.33,4296099.51,2026-06-19 03:36,KES
INV001012,DS001032,Kilele Fuels,AGO,27307,157.33,4296099.51,19/06/2026 04:36,KES
INV001013,DS001033,Highland Energy Co,AGO,27088,157.61,4269363.66,17/06/2026 11:58,KES
INV001014,DS001034,Coastline Energy Ltd,AGO,30639,156.62,4798713.78,2026-06-20 00:54,KES
INV001015,DS001035,Zenith Petroleum,AGO,32573,157.61,5133719.17,17/06/2026 12:42,KES
INV001016,DS001036,Rift Valley Fuels Ltd,PMS,22058,164.58,3630297.50,2026-06-18 22:43,KES
INV001017,DS001037,Aberdare Oil Traders,PMS,35627,164.39,5856725.10,2026-06-17 15:03,KES
INV001018,DS001038,Amani Petroleum,AGO,35520,155.41,5520070.60,2026-06-18 18:30,KES
INV001019,DS001039,Kilele Fuels,PMS,25332,165.80,4200169.26,19/06/2026 00:37,KES
INV001020,DS001040,Rift Valley Fuels Ltd,IK,23703,138.15,"3,274,630.30",2026-06-20 04:39,KES
INV001021,DS001041,Tsavo Energy Group,PMS,30833,168.07,"5,182,182.11",2026-06-17 21:52,KES
INV001022,DS001042,Amani Petroleum,IK,23405,140.47,"3,287,629.74",2026-06-18 10:47,KES
INV001023,DS001043,,AGO,33767,155.50,5250904.73,2026-06-18 19:14,KES
INV001024,DS001044,Equator Fuels,AGO,21323,155.49,3315533.52,2026-06-18 02:13,KES
INV001025,DS001045,Equator Fuels,AGO,32858,155.61,5113034.15,28/06/2026 01:31,KES
INV001026,DS001046,Highland Energy Co,PMS,32494,167.46,5441523.35,18/06/2026 19:28,KES
INV001027,DS001047,Rift Valley Fuels Ltd,AGO,27194,153.05,4162042.29,2026-06-18 16:55,KES
INV001028,DS001048,Uhuru Energy Partners,AGO,26262,153.33,4026621.62,2026-06-21 17:54,KES
INV001029,DS001049,Horizon Oil Marketers,PMS,23127,165.11,3818607.50,22/06/2026 06:21,KES
INV001030,DS001050,Mara Fuels,PMS,28586,165.81,4739876.46,2026-06-20 15:25,KES
INV001031,DS001051,Summit Downstream Ltd,PMS,20688,166.63,3447295.58,18/06/2026 11:28,KES
INV001032,DS001052,Zenith Petroleum,AGO,28957,156.87,4542597.70,2026-06-25 15:44,KES
INV001033,DS001053,Baraka Downstream,PMS,30511,168.75,5148668.95,19/06/2026 11:20,KES
INV001034,DS001053,Baraka Downstream,PMS,30511,168.75,5148668.95,19/06/2026 12:20,KES
INV001035,DS001054,Highland Energy Co,AGO,30978,152.48,4723618.87,19/06/2026 01:46,KES
INV001036,DS001055,Delta Oil Marketers,AGO,22009,156.51,3444583.48,19/06/2026 00:19,KES
INV001037,DS001056,Kilele Fuels,AGO,26670,,4161552.24,2026-06-20 22:59,KES
INV001038,DS001057,Tsavo Energy Group,AGO,28233,156.43,"4,416,460.95",2026-06-21 13:34,KES
INV001039,DS001058,Coastline Energy Ltd,PMS,26264,163.39,4291273.12,18/06/2026 19:13,KES
INV001040,DS001059,Coastline Energy Ltd,PMS,24508,162.88,3991760.43,22/06/2026 00:25,KES
INV001041,DS001060,Coastline Energy Ltd,AGO,33605,154.05,5176694.36,2026-06-20 02:09,KES
INV001042,DS001061,Lakeview Energy,PMS,26593,166.47,"4,426,815.09",19/06/2026 03:18,KES
INV001043,DS001062,Summit Downstream Ltd,AGO,29615,157.78,4672796.69,2026-06-18 18:02,KES
INV001044,DS001063,Kilele Fuels,AGO,32697,156.30,5110578.58,2026-06-19 05:08,KES
INV001045,DS001064,Nyanza Petroleum Co,AGO,34999,156.34,"5,471,593.24",2026-06-20 20:49,KES
INV001046,DS001065,Tsavo Energy Group,AGO,29040,153.53,4458536.19,2026-06-21 12:47,KES
INV001047,DS001066,Crescent Oil Ltd,AGO,35706,152.44,5443034.46,18/06/2026 09:56,KES
INV001048,DS001068,Pioneer Fuels Kenya,PMS,32076,168.63,5409077.25,2026-06-21 17:01,KES
INV001049,DS001069,Rift Valley Fuels Ltd,AGO,25899,156.40,4050638.16,2026-06-19 02:36,KES
INV001050,DS001070,Aberdare Oil Traders,AGO,24313,153.27,"3,726,381.16",2026-06-18 21:06,KES
INV001051,DS001071,Lakeview Energy,PMS,34697,162.63,5642640.32,2026-06-19 16:12,KES
INV001052,DS001072,Rift Valley Fuels Ltd,PMS,24766,166.58,4125428.68,2026-06-19 21:57,KES
INV001053,DS001073,Mara Fuels,PMS,27400,165.19,4526322.76,2026-06-21 02:02,KES
INV001054,DS001074,Amani Petroleum,PMS,32156,165.76,5330242.57,19/06/2026 18:27,KES
INV001055,DS001075,Uhuru Energy Partners,PMS,29637,167.11,4952561.04,19/06/2026 00:05,KES
INV001056,DS001076,Highland Energy Co,IK,32270,137.38,4433191.64,2026-06-18 11:09,KES
INV001057,DS001077,Pioneer Fuels Kenya,AGO,19565,157.47,3080898.17,19/06/2026 11:51,KES
INV001058,DS001078,Highland Energy Co,AGO,25177,,3831330.61,2026-06-18 11:47,KES
INV001059,DS001079,,IK,28031,139.24,"3,902,938.08",19/06/2026 09:27,KES
INV001060,DS001079,,IK,28031,139.24,"3,902,938.08",2026-06-19 10:27,KES
INV001061,DS001080,Savannah Petroleum,AGO,20788,153.29,"3,186,680.23",19/06/2026 13:29,KES
INV001062,DS001081,Equator Fuels,AGO,33541,156.77,5258305.37,2026-06-21 00:18,KES
INV001063,DS001082,Lakeview Energy,PMS,20329,165.42,3362763.21,20/06/2026 05:31,KES
INV001064,DS001083,Uhuru Energy Partners,AGO,29585,154.43,4568741.78,2026-06-19 09:05,KES
INV001065,DS001084,Nyanza Petroleum Co,AGO,29857,152.58,4555460.72,2026-06-20 06:01,KES
INV001066,DS001085,Baraka Downstream,AGO,30144,154.28,"4,650,560.82",20/06/2026 01:12,KES
INV001067,DS001086,Tsavo Energy Group,PMS,28933,,4745953.05,18/06/2026 13:55,KES
INV001068,DS001087,Lakeview Energy,AGO,32141,157.69,5068408.61,2026-06-19 08:28,KES
INV001069,DS001088,Summit Downstream Ltd,AGO,20811,155.65,3239200.66,19/06/2026 00:11,KES
INV001070,DS001089,Kilele Fuels,AGO,25221,155.04,3910238.38,2026-06-21 15:00,KES
INV001071,DS001090,Aberdare Oil Traders,PMS,34962,163.59,5719435.98,2026-06-21 13:46,KES
INV001072,DS001091,Nyanza Petroleum Co,PMS,25012,163.02,4077532.58,19/06/2026 23:48,KES
INV001073,DS001092,Equator Fuels,PMS,35286,165.96,5856162.04,18/06/2026 16:36,KES
INV001074,DS001094,Lakeview Energy,PMS,20307,164.61,3342731.22,19/06/2026 15:35,KES
INV001075,DS001095,Highland Energy Co,PMS,35871,166.53,5973535.16,18/06/2026 12:06,KES
INV001076,DS001096,Savannah Petroleum,PMS,25403,163.10,4143131.20,2026-06-20 03:32,KES
INV001077,DS001097,Delta Oil Marketers,PMS,25631,168.52,4319247.09,26/06/2026 02:29,KES
INV001078,DS001098,Kilele Fuels,PMS,35108,167.78,5890294.14,22/06/2026 02:56,KES
INV001079,DS001099,Nyanza Petroleum Co,PMS,21023,168.77,"3,547,976.89",2026-06-18 06:27,KES
INV001080,DS001100,Mara Fuels,PMS,23766,163.27,3880271.54,2026-06-18 12:14,KES
INV001081,DS001101,Savannah Petroleum,PMS,30536,163.68,4998264.94,2026-06-21 02:17,KES
INV001082,DS001102,Horizon Oil Marketers,AGO,24780,152.89,3788632.13,20/06/2026 03:30,KES
INV001083,DS001103,Mara Fuels,IK,34963,140.33,4906203.69,19/06/2026 08:58,KES
INV001084,DS001104,Coastline Energy Ltd,PMS,23945,162.65,3894654.32,2026-06-19 02:36,KES
INV001085,DS001105,Coastline Energy Ltd,AGO,33597,155.01,5207776.80,20/06/2026 07:16,KES
INV001086,DS001106,Summit Downstream Ltd,PMS,24830,168.29,4178665.59,2026-06-18 13:27,KES
INV001087,DS001107,Amani Petroleum,PMS,27078,167.91,4546679.07,2026-06-18 11:43,KES
INV001088,DS001108,Equator Fuels,PMS,33898,164.30,5569474.20,18/06/2026 14:17,KES
INV001089,DS001109,Crescent Oil Ltd,PMS,22742,164.89,3750012.06,19/06/2026 03:50,KES
INV001090,DS001110,Uhuru Energy Partners,PMS,24829,165.11,4099507.51,2026-06-19 22:55,KES
INV001091,DS001111,Baraka Downstream,AGO,26827,153.48,4117470.73,2026-06-20 07:19,KES
INV001092,DS001112,Pioneer Fuels Kenya,PMS,34378,168.49,5792178.50,2026-06-20 11:26,KES
INV001093,DS001113,Savannah Petroleum,AGO,31749,156.51,"4,969,188.31",2026-06-20 08:34,KES
INV001094,DS001114,Delta Oil Marketers,AGO,34510,155.19,5355549.34,22/06/2026 01:48,KES
INV001095,DS001115,Tsavo Energy Group,AGO,25038,158.10,3958391.36,2026-06-23 02:23,KES
INV001096,DS001116,Nyanza Petroleum Co,PMS,21706,166.50,"3,614,045.54",19/06/2026 12:34,KES
INV001097,DS001117,Summit Downstream Ltd,AGO,27516,154.60,4254022.29,20/06/2026 19:38,KES
INV001098,DS001118,Highland Energy Co,PMS,31165,167.42,"5,217,634.26",2026-06-19 22:39,KES
INV001099,DS001119,Rift Valley Fuels Ltd,AGO,30508,152.84,"4,662,850.05",19/06/2026 22:02,KES
INV001100,DS001120,Highland Energy Co,AGO,34941,152.60,"5,332,045.23",2026-06-22 12:57,KES
INV001101,DS001121,Baraka Downstream,AGO,35848,153.50,5502801.18,2026-06-20 14:32,KES
INV001102,DS001122,Nyanza Petroleum Co,IK,25560,137.53,"3,515,368.28",20/06/2026 01:13,KES
INV001103,DS001123,Baraka Downstream,AGO,20794,,3172700.05,2026-06-19 11:21,KES
INV001104,DS001124,Crescent Oil Ltd,AGO,29758,156.11,4645645.05,2026-06-21 01:54,KES
INV001105,DS001125,Highland Energy Co,AGO,25708,156.71,4028643.79,19/06/2026 16:50,KES
INV001106,DS001126,Baraka Downstream,PMS,25709,165.04,4242964.84,2026-06-20 22:43,KES
INV001107,DS001127,Crescent Oil Ltd,AGO,32811,154.77,"5,078,234.23",2026-06-20 00:36,KES
INV001108,DS001128,Mara Fuels,AGO,33511,156.33,5238646.45,27/06/2026 02:31,KES
INV001109,DS001129,Pioneer Fuels Kenya,AGO,26131,156.65,4093468.24,20/06/2026 00:09,KES
INV001110,DS001130,Equator Fuels,AGO,27233,152.88,4163284.04,19/06/2026 19:15,KES
INV001111,DS001131,Lakeview Energy,PMS,34894,167.16,"5,832,943.08",20/06/2026 11:39,KES
INV001112,DS001132,Crescent Oil Ltd,AGO,28658,157.49,4513400.95,20/06/2026 00:27,KES
INV001113,DS001133,Aberdare Oil Traders,PMS,27454,164.51,4516345.92,2026-06-20 05:23,KES
INV001114,DS001134,Lakeview Energy,PMS,35455,165.38,5863688.47,2026-06-29 12:57,KES
INV001115,DS001135,Lakeview Energy,IK,31424,141.71,4453030.09,2026-06-21 11:04,KES
INV001116,DS001136,Coastline Energy Ltd,PMS,29766,162.75,4844476.19,22/06/2026 18:45,KES
INV001117,DS001137,Highland Energy Co,AGO,30865,156.86,4841551.19,19/06/2026 13:49,KES
INV001118,DS001138,Pioneer Fuels Kenya,AGO,26544,155.57,4129452.46,21/06/2026 01:05,KES
INV001119,DS001139,Equator Fuels,AGO,32897,153.84,5060920.47,19/06/2026 21:41,KES
INV001120,DS001140,Equator Fuels,PMS,26910,164.02,4413911.15,2026-06-20 16:27,KES
INV001121,DS001141,Zenith Petroleum,PMS,28529,162.77,4643692.29,2026-06-19 22:44,KES
INV001122,DS001142,Zenith Petroleum,IK,24544,141.51,3473114.91,2026-06-19 14:30,KES
INV001123,DS001143,Mara Fuels,AGO,20579,152.38,"3,135,839.04",2026-06-22 06:39,KES
INV001124,DS001144,Crescent Oil Ltd,PMS,28277,165.90,4691160.36,2026-06-20 00:28,KES
INV001125,DS001145,Highland Energy Co,PMS,21463,167.64,3598055.44,2026-06-19 19:05,KES
INV001126,DS001146,Coastline Energy Ltd,AGO,34839,157.63,5491704.04,22/06/2026 05:56,KES
INV001127,DS001147,Tsavo Energy Group,PMS,30289,164.52,4983168.88,2026-06-20 22:22,KES
INV001128,DS001148,Kilele Fuels,PMS,28536,162.78,"4,645,092.50",2026-06-21 05:09,KES
INV001129,DS001149,Tsavo Energy Group,PMS,27042,162.30,4389002.03,20/06/2026 01:43,KES
INV001130,DS001150,Equator Fuels,AGO,33279,153.51,5108722.71,2026-06-19 12:59,KES
INV001131,DS001151,Crescent Oil Ltd,AGO,33587,155.92,5236748.81,2026-06-19 22:45,KES
INV001132,DS001152,,AGO,24063,153.20,"3,686,439.37",29/06/2026 21:50,KES
INV001133,DS001153,Mara Fuels,AGO,27756,152.84,4242206.73,20/06/2026 21:24,KES
INV001134,DS001154,Kilele Fuels,AGO,25161,153.91,3872459.46,2026-06-26 08:48,KES
INV001135,DS001155,Nyanza Petroleum Co,PMS,24435,164.06,4008903.01,22/06/2026 19:02,KES
INV001136,DS001156,Pioneer Fuels Kenya,AGO,25493,153.40,3910520.13,21/06/2026 16:32,KES
INV001137,DS001157,Highland Energy Co,AGO,32888,153.29,5041430.69,2026-06-19 18:12,KES
INV001138,DS001158,Highland Energy Co,IK,20351,141.88,2887303.18,2026-06-20 03:16,KES
INV001139,DS001159,Kilele Fuels,AGO,30405,154.62,4701090.39,20/06/2026 20:24,KES
INV001140,DS001160,Kilele Fuels,AGO,23688,154.98,3671210.31,26/06/2026 16:24,KES
INV001141,DS001161,Horizon Oil Marketers,PMS,28737,163.49,"4,698,252.52",2026-06-26 09:19,KES
INV001142,DS001162,Highland Energy Co,AGO,26592,152.18,4046818.64,2026-06-22 13:35,KES
INV001143,DS001163,Tsavo Energy Group,AGO,34474,154.72,5333896.89,20/06/2026 23:57,KES
INV001144,DS001164,Summit Downstream Ltd,PMS,20377,165.85,3379602.98,2026-06-20 13:28,KES
INV001145,DS001165,Equator Fuels,PMS,29669,168.80,5008069.93,2026-06-19 21:30,KES
INV001146,DS001166,Amani Petroleum,PMS,33809,168.56,5698735.31,2026-06-26 09:26,KES
INV001147,DS001167,Savannah Petroleum,PMS,26641,167.44,4460762.17,26/06/2026 15:19,KES
INV001148,DS001168,Nyanza Petroleum Co,IK,26257,142.20,3733672.33,30/06/2026 00:57,KES
INV001149,DS001170,Tsavo Energy Group,AGO,20630,156.97,3238247.70,2026-06-19 14:55,KES
INV001150,DS001171,Equator Fuels,PMS,26621,166.91,4443243.29,2026-06-22 16:03,KES
INV001151,DS001172,Mara Fuels,PMS,31245,162.63,5081234.73,19/06/2026 15:13,KES
INV001152,DS001173,Nyanza Petroleum Co,PMS,22097,168.50,3723281.70,21/06/2026 14:38,KES
INV001153,DS001174,Coastline Energy Ltd,PMS,23364,163.20,3812902.42,2026-06-19 20:15,KES
INV001154,DS001175,Mara Fuels,PMS,24243,166.05,4025476.45,2026-06-19 15:11,KES
INV001155,DS001176,Delta Oil Marketers,PMS,24679,166.23,4102446.83,19/06/2026 21:19,KES
INV001156,DS001177,Pioneer Fuels Kenya,PMS,25409,166.63,4233908.34,26/06/2026 14:22,KES
INV001157,DS001178,Nyanza Petroleum Co,AGO,29870,157.91,4716626.96,19/06/2026 15:02,KES
INV001158,DS001178,Nyanza Petroleum Co,AGO,29870,157.91,4716626.96,2026-06-19 16:02,KES
INV001159,DS001179,Coastline Energy Ltd,PMS,31118,163.04,5073473.28,2026-06-21 01:37,KES
INV001160,DS001180,Mara Fuels,PMS,23543,167.74,3949085.02,2026-06-21 01:25,KES
INV001161,DS001181,Coastline Energy Ltd,AGO,28757,154.07,"4,430,490.90",2026-06-26 20:25,KES
INV001162,DS001182,Savannah Petroleum,PMS,22039,,3585276.87,2026-06-19 20:45,KES
INV001163,DS001183,Mara Fuels,AGO,33220,157.03,"5,216,614.42",21/06/2026 23:55,KES
INV001164,DS001184,Savannah Petroleum,AGO,23876,154.55,3690129.03,2026-06-19 14:58,KES
INV001165,DS001185,Equator Fuels,PMS,34164,,5748381.02,28/06/2026 01:11,KES
INV001166,DS001186,Uhuru Energy Partners,PMS,26706,167.36,4469488.03,20/06/2026 18:05,KES
INV001167,DS001187,Delta Oil Marketers,AGO,30773,153.05,4709912.73,21/06/2026 16:07,KES
INV001168,DS001188,Amani Petroleum,PMS,26319,163.36,"4,299,600.04",2026-06-20 22:16,KES
INV001169,DS001189,Lakeview Energy,PMS,31718,166.26,5273539.15,2026-06-21 00:17,KES
INV001170,DS001190,Kilele Fuels,PMS,21343,164.80,3517298.10,20/06/2026 22:09,KES
INV001171,DS001191,Baraka Downstream,PMS,22652,162.77,"3,687,007.68",2026-06-22 05:21,KES
INV001172,DS001192,Zenith Petroleum,AGO,33847,,5232401.39,2026-06-22 20:57,KES
INV001173,DS001193,Pioneer Fuels Kenya,AGO,27677,158.14,4376964.02,21/06/2026 12:56,KES
INV001174,DS001194,Delta Oil Marketers,AGO,28999,156.12,4527328.03,2026-06-21 02:12,KES
INV001175,DS001195,Delta Oil Marketers,IK,23181,142.21,3296523.26,2026-06-20 19:32,KES
INV001176,DS001196,Crescent Oil Ltd,AGO,28821,153.60,4426790.42,22/06/2026 17:11,KES
INV001177,DS001197,Horizon Oil Marketers,PMS,20288,162.62,3299263.75,21/06/2026 18:21,KES
INV001178,DS001198,Equator Fuels,AGO,23946,154.26,3693970.56,27/06/2026 12:19,KES
INV001179,DS001199,Summit Downstream Ltd,AGO,21546,154.07,3319653.02,2026-06-23 05:05,KES
INV001180,DS001200,Baraka Downstream,PMS,30647,168.70,5170190.92,22/06/2026 00:51,KES
INV001181,DS001201,,PMS,29857,163.25,4874203.69,2026-06-23 16:55,KES
INV001182,DS001202,Tsavo Energy Group,AGO,24478,154.26,3775968.58,22/06/2026 03:19,KES
INV001183,DS001203,Kilele Fuels,AGO,23619,154.18,3641502.24,2026-06-20 22:57,KES
INV001184,DS001204,Equator Fuels,PMS,31986,165.78,5302693.54,2026-06-20 14:29,KES
INV001185,DS001205,Tsavo Energy Group,AGO,21000,155.43,3264075.17,20/06/2026 18:55,KES
INV001186,DS001206,Pioneer Fuels Kenya,PMS,20652,164.10,3389056.54,20/06/2026 18:08,KES
INV001187,DS001207,Pioneer Fuels Kenya,PMS,22822,162.39,3705971.23,22/06/2026 09:47,KES
INV001188,DS001208,Crescent Oil Ltd,AGO,20444,154.63,3161173.40,2026-06-20 11:08,KES
INV001189,DS001209,Uhuru Energy Partners,AGO,32874,156.25,"5,136,536.87",2026-06-21 17:43,KES
INV001190,DS001210,Summit Downstream Ltd,AGO,30830,153.42,4729912.55,20/06/2026 17:29,KES
INV001191,DS001211,Summit Downstream Ltd,AGO,27761,158.19,4391409.54,2026-06-23 11:47,KES
INV001192,DS001212,Nyanza Petroleum Co,AGO,32869,155.49,5110750.40,2026-06-20 17:42,KES
INV001193,DS001213,Mara Fuels,AGO,22621,153.82,3479461.59,2026-06-20 13:14,KES
INV001194,DS001214,Delta Oil Marketers,AGO,29643,156.06,4626150.40,2026-06-20 20:06,KES
INV001195,DS001215,Horizon Oil Marketers,PMS,34804,168.23,5855186.13,21/06/2026 02:58,KES
INV001196,DS001216,Pioneer Fuels Kenya,AGO,24808,154.12,3823339.03,2026-06-22 07:02,KES
INV001197,DS001217,Highland Energy Co,PMS,31141,162.30,5054128.71,22/06/2026 08:44,KES
INV001198,DS001218,Mara Fuels,PMS,24616,164.54,4050368.58,20/06/2026 06:36,KES
