loading_id,depot,product,customer,truck_id,volume_loaded_litres,meter_start,meter_end,loading_ts
LD000883,nrb,AGO,Zenith Petroleum,TRK-615,32500,1497531.3,1530033.7,15/06/2026 12:20
LD000884,Nairobi,PMS,Kilele Fuels,TRK-639,33500,1390057.3,1423563.5,15/06/2026 16:22
LD000885,Nairobi,AGO,Coastline Energy Ltd,TRK-476,28900,3004351.5,3033253.0,2026-06-15 22:57
LD000886,Nairobi Depot,AGO,Lakeview Energy,TRK-283,28700,2718383.8,2747093.0,2026-06-15 19:05
LD000887,NAIROBI,PMS,Baraka Downstream,TRK-995,24900,2929057.4,2953959.5,2026-06-15 13:07
LD000888,nrb,PMS,Baraka Downstream,TRK-530,32900,3708609.6,3741508.1,2026-06-15 22:59
LD000889,Ksm,PMS,Nyanza Petroleum Co,TRK-632,25100,4265643.1,4290739.2,15/06/2026 07:01
LD000890,Ksm,PMS,Mara Fuels,TRK-781,25000,4741188.4,4766188.4,15/06/2026 15:41
LD000891,Kisumu,AGO,Coastline Energy Ltd,TRK-366,33600,4927622.8,4961216.1,15/06/2026 09:57
LD000892,KISUMU,PMS,Savannah Petroleum,TRK-391,22600,1747657.8,1770261.2,2026-06-15 14:49
LD000893,Ksm,AGO,Highland Energy Co,TRK-279,20300,2562728.4,2583026.6,2026-06-15 10:45
LD000894,KISUMU,PMS,Mara Fuels,TRK-551,35000,2722160.8,2757154.4,15/06/2026 08:02
LD000895,Kisumu,PMS,Savannah Petroleum,TRK-452,34000,3422019.1,3456015.5,15/06/2026 22:45
LD000896,KISUMU,PMS,Coastline Energy Ltd,TRK-125,21300,2333850.4,2355144.0,15/06/2026 10:34
LD000897,Ksm,AGO,Mara Fuels,TRK-856,30800,1288444.4,1319241.9,15/06/2026 19:59
LD000898,Ksm,AGO,Coastline Energy Ltd,TRK-872,35700,4139447.3,4175141.0,2026-06-15 14:30
LD000899,Kisumu,AGO,Horizon Oil Marketers,TRK-141,31700,1464763.8,1496467.2,2026-06-15 19:21
LD000900,KISUMU,PMS,Nyanza Petroleum Co,TRK-194,29600,4961447.1,4991050.4,2026-06-15 17:39
LD000901,ELDORET,AGO,Amani Petroleum,TRK-885,24400,2728075.7,2752469.1,2026-06-15 11:37
LD000902,Eld,PMS,Kilele Fuels,TRK-189,35500,1453214.0,1488714.4,15/06/2026 22:54
LD000903,Eld,PMS,Crescent Oil Ltd,TRK-157,26500,3951539.9,3978036.7,15/06/2026 15:38
LD000904,ELDORET,PMS,Summit Downstream Ltd,TRK-391,25500,2590449.5,2615958.0,15/06/2026 18:23
LD000905,ELDORET,PMS,Highland Energy Co,TRK-845,24200,1821331.8,1845523.1,15/06/2026 19:55
LD000906,Eldoret,AGO,Uhuru Energy Partners,TRK-524,24600,3627024.3,3651623.7,2026-06-15 14:10
LD000907,Eld,PMS,Amani Petroleum,TRK-167,35500,3414548.8,3450048.4,15/06/2026 14:30
LD000908,ELDORET,PMS,Aberdare Oil Traders,TRK-669,21500,3396178.3,3417679.2,2026-06-15 18:40
LD000909,ELDORET,PMS,Highland Energy Co,TRK-942,30000,3594019.3,3624025.2,15/06/2026 17:18
LD000910,ELDORET,AGO,Rift Valley Fuels Ltd,TRK-257,29800,2251629.6,2281434.7,15/06/2026 19:14
LD000911,Eld,IK,Coastline Energy Ltd,TRK-603,24300,3390673.1,3414972.0,2026-06-15 20:07
LD000912,Eld,PMS,Lakeview Energy,TRK-470,29400,3804558.4,3833959.8,15/06/2026 13:31
LD000913,Eldoret,AGO,Delta Oil Marketers,TRK-937,30900,2632606.8,2663507.0,15/06/2026 13:40
LD000914,Nakuru,AGO,Aberdare Oil Traders,TRK-159,28700,4758606.0,4787304.7,15/06/2026 05:54
LD000915,NAKURU,AGO,Tsavo Energy Group,TRK-469,23500,3902903.6,3926410.7,15/06/2026 09:22
LD000916,Nku,PMS,Lakeview Energy,TRK-884,23400,3659978.1,3683381.6,2026-06-15 14:33
LD000917,Nku,AGO,Mara Fuels,TRK-946,28000,3971299.9,3999303.5,15/06/2026 10:34
LD000918,Nakuru,PMS,Highland Energy Co,TRK-943,21300,4228757.3,4250055.7,2026-06-15 16:06
LD000919,Nakuru,PMS,Delta Oil Marketers,TRK-266,33800,4269009.2,4302795.1,2026-06-15 14:23
LD000920, Kisii ,PMS,Equator Fuels,TRK-672,29400,3453166.7,3482569.6,2026-06-15 12:53
LD000921,KISII,PMS,Baraka Downstream,TRK-591,30200,1968088.3,1998285.8,15/06/2026 07:07
LD000922, Kisii ,AGO,Kilele Fuels,TRK-711,23200,4509880.2,4533081.5,15/06/2026 09:52
LD000923, Kisii ,PMS,Horizon Oil Marketers,TRK-977,31800,1054982.2,1086778.3,2026-06-15 14:01
LD000924,KISII,AGO,Equator Fuels,TRK-180,24300,1990239.1,2014535.6,2026-06-15 14:08
LD000925,Kisii,PMS,Uhuru Energy Partners,TRK-210,21000,2835762.1,2856765.5,2026-06-15 20:48
LD000926,Kisii,AGO,Lakeview Energy,TRK-110,30800,1324596.7,1355404.1,2026-06-15 13:02
LD000927,Kisii,IK,Equator Fuels,TRK-459,35200,4353967.3,4389169.8,2026-06-15 11:37
LD000928,MOMBASA,PMS,Zenith Petroleum,TRK-975,23200,3467134.4,3490336.8,2026-06-16 13:37
LD000929,MOMBASA,PMS,Equator Fuels,TRK-388,31900,3951669.6,3983565.8,2026-06-16 05:33
LD000930,Msa,IK,Equator Fuels,TRK-971,25900,4683066.4,4708966.6,16/06/2026 08:59
LD000931,Msa,AGO,Horizon Oil Marketers,TRK-463,29400,3153327.8,3182723.9,16/06/2026 10:28
LD000932,Mombasa,PMS,Horizon Oil Marketers,TRK-421,34300,3665852.2,3700145.3,16/06/2026 12:26
LD000933,Mombasa,PMS,Zenith Petroleum,TRK-670,32600,2817381.7,2849975.0,2026-06-16 09:31
LD000934,mombasa,PMS,Coastline Energy Ltd,TRK-853,31300,2710405.3,2741708.8,16/06/2026 08:24
LD000935,Msa,PMS,Uhuru Energy Partners,TRK-171,27100,3597289.3,3624386.6,16/06/2026 18:18
LD000936,Mombasa,PMS,Horizon Oil Marketers,TRK-635,27100,1087653.3,1114757.6,2026-06-16 20:43
LD000937,MOMBASA,PMS,Pioneer Fuels Kenya,TRK-859,24800,3010525.0,3035324.9,2026-06-16 17:44
LD000938,Mombasa,PMS,Equator Fuels,TRK-513,34800,1421572.9,1456369.5,2026-06-16 11:21
LD000939,Msa,AGO,Pioneer Fuels Kenya,TRK-874,32200,2638684.2,2670877.9,16/06/2026 20:17
LD000940,Msa,AGO,Amani Petroleum,TRK-886,22600,1641850.5,1664454.6,2026-06-16 17:31
LD000941,Nairobi,PMS,Nyanza Petroleum Co,TRK-237,32600,4770125.2,4802729.5,2026-06-16 20:31
LD000942,Nairobi Depot,AGO,Rift Valley Fuels Ltd,TRK-491,33200,2784804.9,2818009.7,2026-06-16 07:31
LD000943,nrb,PMS,Lakeview Energy,TRK-632,32900,1031857.6,1064757.1,16/06/2026 08:48
LD000944,Nairobi,PMS,Amani Petroleum,TRK-451,28900,2019529.0,2048432.9,2026-06-16 20:31
LD000945,nrb,IK,Kilele Fuels,TRK-485,31900,1306543.2,1338443.8,16/06/2026 08:24
LD000946,nrb,PMS,Coastline Energy Ltd,TRK-268,23500,4237297.6,4260798.2,16/06/2026 10:35
LD000947,nrb,PMS,Horizon Oil Marketers,TRK-602,32600,3528866.4,3561459.3,16/06/2026 17:31
LD000948,nrb,AGO,Savannah Petroleum,TRK-606,23700,2274435.9,2298132.0,16/06/2026 10:32
LD000949,NAIROBI,AGO,Savannah Petroleum,TRK-146,34500,1310563.1,1345060.7,16/06/2026 14:20
LD000950,Nairobi Depot,PMS,Mara Fuels,TRK-538,28300,4177942.5,4206247.7,16/06/2026 05:48
LD000951,KISUMU,PMS,Nyanza Petroleum Co,TRK-763,33400,4435057.1,4468455.2,2026-06-16 06:42
LD000952,Kisumu,IK,Coastline Energy Ltd,TRK-273,29800,1641461.6,1671269.6,16/06/2026 07:55
LD000953,Kisumu,PMS,Amani Petroleum,TRK-373,30800,1717013.0,1747807.8,16/06/2026 18:36
LD000954,Kisumu,AGO,Pioneer Fuels Kenya,TRK-686,21900,1661138.0,1683041.7,16/06/2026 15:24
LD000955,Ksm,PMS,Delta Oil Marketers,TRK-883,20000,3874958.5,3894959.1,16/06/2026 11:21
LD000956,Kisumu,PMS,Uhuru Energy Partners,TRK-750,22600,1334217.4,1356826.1,2026-06-16 14:23
LD000957,Ksm,PMS,Pioneer Fuels Kenya,TRK-331,20300,1662992.7,1683291.3,2026-06-16 06:19
LD000958,Ksm,AGO,Mara Fuels,TRK-680,25700,1421381.9,1447084.0,16/06/2026 08:37
LD000959,Ksm,PMS,Lakeview Energy,TRK-409,23600,3076898.3,3100491.2,16/06/2026 16:50
LD000960,Ksm,PMS,Equator Fuels,TRK-357,20900,2564131.5,2585034.5,16/06/2026 22:20
LD000961,Kisumu,AGO,Rift Valley Fuels Ltd,TRK-628,23700,1878215.7,1901916.3,16/06/2026 22:11
LD000962,KISUMU,PMS,Highland Energy Co,TRK-973,28900,2663100.4,2692002.6,2026-06-16 19:17
LD000963,Eld,AGO,Baraka Downstream,TRK-864,28700,3785719.2,3814414.9,16/06/2026 16:29
LD000964,ELDORET,AGO,Lakeview Energy,TRK-966,28000,2647832.4,2675835.1,16/06/2026 18:20
LD000965,Eldoret,AGO,Crescent Oil Ltd,TRK-344,33900,3525675.7,3559570.6,2026-06-16 10:16
LD000966,ELDORET,PMS,Coastline Energy Ltd,TRK-673,29700,1468815.6,1498516.0,16/06/2026 12:51
LD000967,ELDORET,AGO,Tsavo Energy Group,TRK-129,25400,1571367.9,1596762.9,16/06/2026 06:12
LD000968,Eldoret,AGO,Savannah Petroleum,TRK-597,26300,4582699.1,4609002.4,2026-06-16 10:41
LD000969,NAKURU,AGO,Crescent Oil Ltd,TRK-165,32400,4805768.1,4838170.8,16/06/2026 07:20
LD000970,Nku,AGO,Baraka Downstream,TRK-684,33700,3692985.8,3726692.5,2026-06-16 07:25
LD000971,Nku,AGO,Delta Oil Marketers,TRK-343,26500,4542479.1,4568982.7,2026-06-16 21:16
LD000972,Nku,AGO,Pioneer Fuels Kenya,TRK-925,34100,3925266.1,3959361.4,2026-06-16 15:21
LD000973,NAKURU,IK,Horizon Oil Marketers,TRK-381,31200,4010553.2,4041758.5,16/06/2026 11:09
LD000974,NAKURU,PMS,Highland Energy Co,TRK-215,23300,1509545.7,1532845.2,16/06/2026 06:31
LD000975,NAKURU,AGO,Baraka Downstream,TRK-832,24600,3126309.6,3150916.3,16/06/2026 12:17
LD000976,Nku,PMS,Savannah Petroleum,TRK-907,26500,2937377.7,2963877.9,2026-06-16 06:53
LD000977,Nakuru,PMS,Zenith Petroleum,TRK-801,20200,2638956.9,2659152.4,2026-06-16 17:19
LD000978,NAKURU,AGO,Summit Downstream Ltd,TRK-361,20700,2917040.4,2937737.0,2026-06-16 17:00
LD000979,NAKURU,IK,Equator Fuels,TRK-264,22900,3972326.2,3995227.0,16/06/2026 12:19
LD000980,NAKURU,AGO,Savannah Petroleum,TRK-182,35700,2801914.3,2837620.2,16/06/2026 18:50
LD000981,Kisii,AGO,Uhuru Energy Partners,TRK-939,26900,4988729.4,5015620.0,2026-06-16 15:45
LD000982, Kisii ,AGO,Zenith Petroleum,TRK-846,23500,2402082.1,2425585.2,16/06/2026 21:04
LD000983, Kisii ,AGO,Savannah Petroleum,TRK-288,26000,1274854.7,1300851.7,16/06/2026 05:48
LD000984,KISII,AGO,Summit Downstream Ltd,TRK-412,31600,3626917.9,3658506.9,2026-06-16 09:00
LD000985,KISII,PMS,Baraka Downstream,TRK-802,31300,1033454.7,1064758.0,16/06/2026 12:33
LD000986,KISII,AGO,Tsavo Energy Group,TRK-946,27700,1021253.9,1048948.2,16/06/2026 09:16
LD000987, Kisii ,PMS,Tsavo Energy Group,TRK-486,32900,4091238.3,4124134.6,2026-06-16 18:23
LD000988,Kisii,PMS,Highland Energy Co,TRK-741,32300,3334854.4,3367154.8,2026-06-16 05:59
LD000989,KISII,IK,Tsavo Energy Group,TRK-732,32500,4006988.0,4039488.4,16/06/2026 11:16
LD000990, Kisii ,PMS,Pioneer Fuels Kenya,TRK-835,22200,3684629.9,3706837.0,16/06/2026 16:10
LD000991,Kisii,AGO,Delta Oil Marketers,TRK-830,29900,3969012.7,3998910.5,2026-06-16 19:52
LD000992,MOMBASA,IK,Delta Oil Marketers,TRK-541,32000,4632914.0,4664911.6,2026-06-17 13:18
LD000993,MOMBASA,IK,Equator Fuels,TRK-518,32100,3388621.2,3420725.1,2026-06-17 14:46
LD000994,mombasa,PMS,Crescent Oil Ltd,TRK-354,29300,3529565.3,3558866.9,17/06/2026 13:15
LD000995,MOMBASA,PMS,Mara Fuels,TRK-507,22500,2895684.9,2918180.0,17/06/2026 20:08
LD000996,mombasa,AGO,Horizon Oil Marketers,TRK-153,23200,2255307.2,2278511.9,2026-06-17 13:04
LD000997,Mombasa,AGO,Crescent Oil Ltd,TRK-929,23900,1859650.5,1883554.8,2026-06-17 16:38
LD000998,Mombasa,PMS,Summit Downstream Ltd,TRK-235,28100,1751681.5,1779780.7,2026-06-17 17:19
LD000999,Mombasa,PMS,Mara Fuels,TRK-235,21200,3784624.6,3805830.4,17/06/2026 21:31
LD001000,MOMBASA,AGO,Aberdare Oil Traders,TRK-145,30600,4184965.8,4215563.7,17/06/2026 18:09
LD001001,mombasa,AGO,Zenith Petroleum,TRK-389,24400,3769435.7,3793836.2,17/06/2026 13:47
LD001002,MOMBASA,AGO,Tsavo Energy Group,TRK-603,30200,2298047.2,2328246.9,17/06/2026 18:57
LD001003,Nairobi Depot,PMS,Nyanza Petroleum Co,TRK-581,31100,1874862.5,1905954.9,2026-06-17 09:03
LD001004,nrb,AGO,Delta Oil Marketers,TRK-465,30600,4259758.9,4290362.0,17/06/2026 18:07
LD001005,Nairobi Depot,AGO,Zenith Petroleum,TRK-989,32400,4043405.3,4075800.6,2026-06-17 09:07
LD001006,NAIROBI,AGO,Aberdare Oil Traders,TRK-779,26900,1124596.4,1151503.6,2026-06-17 21:52
LD001007,Nairobi,AGO,Lakeview Energy,TRK-610,24200,1134705.6,1158903.9,17/06/2026 10:26
LD001008,Nairobi Depot,PMS,Zenith Petroleum,TRK-208,28900,1155917.3,1184819.8,2026-06-17 08:25
LD001009,Nairobi,PMS,Delta Oil Marketers,TRK-375,30700,2292109.4,2322812.8,17/06/2026 19:53
LD001010,Nairobi,IK,Pioneer Fuels Kenya,TRK-983,35900,4301662.7,4337561.2,17/06/2026 19:20
LD001011,nrb,PMS,Lakeview Energy,TRK-716,33500,1996034.9,2029531.4,2026-06-17 06:47
LD001012,NAIROBI,PMS,Summit Downstream Ltd,TRK-972,21500,4995570.4,5017071.0,2026-06-17 10:15
LD001013,KISUMU,PMS,Baraka Downstream,TRK-602,20100,2863303.0,2883394.2,17/06/2026 17:18
LD001014,Kisumu,IK,Horizon Oil Marketers,TRK-624,25100,4844637.7,4869740.9,17/06/2026 09:22
LD001015,Kisumu,PMS,Aberdare Oil Traders,TRK-533,34300,4396716.0,4431015.0,17/06/2026 17:30
LD001016,KISUMU,AGO,Uhuru Energy Partners,TRK-625,21300,2248785.5,2270085.3,17/06/2026 10:27
LD001017,Ksm,AGO,Delta Oil Marketers,TRK-762,20300,1068599.1,1088900.3,2026-06-17 09:59
LD001018,Ksm,PMS,Delta Oil Marketers,TRK-230,24900,1530578.3,1555480.7,17/06/2026 18:05
LD001019,Kisumu,AGO,Coastline Energy Ltd,TRK-664,28200,1021384.6,1049584.0,2026-06-17 21:27
LD001020,Ksm,AGO,Uhuru Energy Partners,TRK-776,26400,2562374.4,2588777.7,17/06/2026 21:27
LD001021,Ksm,PMS,Amani Petroleum,TRK-858,21100,3553289.0,3574393.4,17/06/2026 07:49
LD001022,Ksm,PMS,Summit Downstream Ltd,TRK-526,22200,3315360.7,3337566.5,17/06/2026 10:53
LD001023,KISUMU,PMS,Kilele Fuels,TRK-371,29100,4473643.2,4502735.8,2026-06-17 19:48
LD001024,Kisumu,PMS,Crescent Oil Ltd,TRK-789,29900,3532290.6,3562183.6,17/06/2026 07:47
LD001025,KISUMU,AGO,Horizon Oil Marketers,TRK-771,27500,2772237.4,2799743.1,17/06/2026 05:25
LD001026,KISUMU,AGO,Crescent Oil Ltd,TRK-731,27400,4759727.2,4787127.1,17/06/2026 20:19
LD001027,Kisumu,AGO,Baraka Downstream,TRK-214,28100,4796802.8,4824900.6,2026-06-17 07:08
LD001028,Eld,AGO,Baraka Downstream,TRK-546,26000,4766767.9,4792773.2,2026-06-17 11:30
LD001029,Eldoret,PMS,Delta Oil Marketers,TRK-219,22700,3001437.8,3024143.4,2026-06-17 19:09
LD001030,Eld,AGO,Delta Oil Marketers,TRK-560,30400,2101152.9,2131558.3,2026-06-17 19:31
LD001031,Eld,PMS,,TRK-745,22500,3543761.3,3566255.3,17/06/2026 17:03
LD001032,ELDORET,IK,Pioneer Fuels Kenya,TRK-667,31300,2820688.0,2851989.9,2026-06-17 20:47
LD001033,ELDORET,AGO,Pioneer Fuels Kenya,TRK-794,30700,4349468.3,4380170.9,2026-06-17 20:32
LD001034,Eldoret,AGO,Uhuru Energy Partners,TRK-666,31200,4352619.9,4383826.6,17/06/2026 21:01
LD001035,Eld,AGO,Delta Oil Marketers,TRK-737,32800,4843680.6,4876475.7,17/06/2026 18:56
LD001036,ELDORET,PMS,Tsavo Energy Group,TRK-296,26400,1614764.2,1641179.5,17/06/2026 18:01
LD001037,Eld,PMS,Pioneer Fuels Kenya,TRK-447,29200,2108050.1,2137250.9,17/06/2026 21:14
LD001038,Eld,PMS,Summit Downstream Ltd,TRK-953,29500,2419698.6,2449202.4,17/06/2026 14:46
LD001039,Nakuru,AGO,Equator Fuels,TRK-867,31200,1266110.4,1297311.2,17/06/2026 10:39
LD001040,NAKURU,PMS,Crescent Oil Ltd,TRK-912,29900,1985144.1,2015043.6,17/06/2026 11:10
LD001041,NAKURU,PMS,Savannah Petroleum,TRK-467,31100,3387105.7,3418207.9,17/06/2026 11:35
LD001042,NAKURU,AGO,Amani Petroleum,TRK-165,30900,2501764.4,2532664.4,17/06/2026 10:52
LD001043,NAKURU,PMS,Highland Energy Co,TRK-364,32800,4538333.2,4571131.9,17/06/2026 12:07
LD001044,Nku,AGO,Baraka Downstream,TRK-994,23500,3764847.2,3788345.6,2026-06-17 22:17
LD001045,Nakuru,AGO,Kilele Fuels,TRK-873,29600,3475966.3,3505564.5,2026-06-17 19:51
LD001046,Nakuru,AGO,Highland Energy Co,TRK-207,27000,2583846.4,2610842.1,2026-06-17 08:52
LD001047,Nku,AGO,Coastline Energy Ltd,TRK-880,30700,4567572.4,4598274.9,17/06/2026 16:10
LD001048,Nakuru,AGO,Zenith Petroleum,TRK-241,32600,2664872.2,2697463.0,2026-06-17 08:09
LD001049,NAKURU,PMS,Rift Valley Fuels Ltd,TRK-928,22700,2899803.9,2922503.3,17/06/2026 18:49
LD001050,KISII,PMS,Aberdare Oil Traders,TRK-872,35600,4037170.0,4072766.1,17/06/2026 10:05
LD001051,Kisii,AGO,Amani Petroleum,TRK-333,35500,2758961.9,2794466.3,17/06/2026 12:09
LD001052, Kisii ,PMS,Kilele Fuels,TRK-628,25200,2197533.5,2222730.3,17/06/2026 18:57
LD001053,Kisii,IK,Rift Valley Fuels Ltd,TRK-629,23700,1518715.9,1542412.1,2026-06-17 19:09
LD001054,Kisii,PMS,Tsavo Energy Group,TRK-502,30800,1250259.4,1281052.9,2026-06-17 17:49
LD001055,KISII,IK,Amani Petroleum,TRK-529,23400,4236094.6,4259492.5,17/06/2026 06:40
LD001056, Kisii ,AGO,,TRK-386,33800,1619701.2,1653496.6,2026-06-17 15:58
LD001057, Kisii ,AGO,Equator Fuels,TRK-739,21300,2938152.0,2959454.9,17/06/2026 19:41
LD001058,Kisii,AGO,Equator Fuels,TRK-186,32900,1548594.0,1581485.1,17/06/2026 17:49
LD001059,mombasa,PMS,Highland Energy Co,TRK-195,32500,2214495.8,2246996.4,18/06/2026 09:33
LD001060,mombasa,AGO,Rift Valley Fuels Ltd,TRK-652,27100,4936938.0,4964037.5,2026-06-18 10:01
LD001061,Mombasa,AGO,Uhuru Energy Partners,TRK-213,26300,3860745.8,3887041.5,18/06/2026 14:46
LD001062,Mombasa,PMS,Horizon Oil Marketers,TRK-766,23100,2388249.5,2411342.6,18/06/2026 21:22
LD001063,MOMBASA,PMS,Mara Fuels,TRK-924,28800,4967091.5,4995886.1,18/06/2026 05:29
LD001064,Mombasa,PMS,Summit Downstream Ltd,TRK-353,20700,1505425.9,1526128.8,18/06/2026 09:45
LD001065,Msa,AGO,Zenith Petroleum,TRK-250,29000,4060641.3,4089628.6,18/06/2026 11:52
LD001066,Mombasa,PMS,Baraka Downstream,TRK-556,30500,3238315.4,3268825.3,18/06/2026 06:27
LD001067,mombasa,AGO,Highland Energy Co,TRK-504,31000,3632330.3,3663331.3,18/06/2026 17:37
LD001068,MOMBASA,AGO,Delta Oil Marketers,TRK-526,22000,3794122.5,3816121.2,2026-06-18 19:44
LD001069,Mombasa,AGO,Kilele Fuels,TRK-821,26700,3055402.9,3082103.1,2026-06-18 20:45
LD001070,Nairobi,AGO,Tsavo Energy Group,TRK-478,28200,4478424.3,4506631.0,18/06/2026 06:47
LD001071,Nairobi,PMS,Coastline Energy Ltd,TRK-256,26400,4880941.4,4907341.9,18/06/2026 16:36
LD001072,NAIROBI,PMS,Coastline Energy Ltd,TRK-910,24500,1526614.4,1551115.3,2026-06-18 16:19
LD001073,NAIROBI,AGO,Coastline Energy Ltd,TRK-320,33700,1661209.1,1694908.9,18/06/2026 18:03
LD001074,nrb,PMS,Lakeview Energy,TRK-527,26500,4612763.1,4639269.0,18/06/2026 22:22
LD001075,NAIROBI,AGO,Summit Downstream Ltd,TRK-837,29700,3306456.0,3336145.8,2026-06-18 15:50
LD001076,Nairobi Depot,AGO,Kilele Fuels,TRK-252,32600,2011193.8,2043798.5,2026-06-18 19:48
LD001077,Nairobi,AGO,Nyanza Petroleum Co,TRK-447,35000,4575940.8,4610947.0,18/06/2026 18:24
LD001078,Nairobi Depot,AGO,Tsavo Energy Group,TRK-685,29200,2350597.2,2379792.8,2026-06-18 07:55
LD001079,Nairobi,AGO,Crescent Oil Ltd,TRK-875,35800,1100949.4,1136750.1,2026-06-18 07:12
LD001080,NAIROBI,AGO,Rift Valley Fuels Ltd,TRK-644,28400,3355732.3,3384124.0,2026-06-18 21:57
LD001081,Nairobi Depot,PMS,Pioneer Fuels Kenya,TRK-926,32000,3493911.3,3525908.4,18/06/2026 11:15
LD001082,nrb,AGO,Rift Valley Fuels Ltd,TRK-284,26000,1928223.0,1954223.7,2026-06-18 20:55
LD001083,NAIROBI,AGO,Aberdare Oil Traders,TRK-201,24200,3217349.9,3241546.7,18/06/2026 15:24
LD001084,Ksm,PMS,Lakeview Energy,TRK-517,34700,1160236.5,1194931.9,2026-06-18 13:49
LD001085,KISUMU,PMS,Rift Valley Fuels Ltd,TRK-405,24700,1830163.7,1854865.2,2026-06-18 15:11
LD001086,Kisumu,PMS,Mara Fuels,TRK-947,27500,2865197.7,2892696.8,2026-06-18 18:57
LD001087,Kisumu,PMS,Amani Petroleum,TRK-494,32200,1617968.8,1650155.1,18/06/2026 12:31
LD001088,KISUMU,PMS,Uhuru Energy Partners,TRK-129,29600,4998230.8,5027828.3,2026-06-18 19:35
LD001089,Kisumu,IK,Highland Energy Co,TRK-791,32300,2591462.8,2623760.9,2026-06-18 05:17
LD001090,Ksm,AGO,Pioneer Fuels Kenya,TRK-185,20500,1817793.5,1838295.4,2026-06-18 09:19
LD001091,Kisumu,AGO,Highland Energy Co,TRK-900,25400,3042323.0,3067726.8,18/06/2026 09:23
LD001092,Ksm,IK,,TRK-575,28200,3005102.6,3033303.7,18/06/2026 22:28
LD001093,KISUMU,AGO,Savannah Petroleum,TRK-593,20800,1139646.2,1160435.8,18/06/2026 10:00
LD001094,KISUMU,AGO,Equator Fuels,TRK-622,33400,1642718.3,1676126.9,2026-06-18 17:22
LD001095,Ksm,PMS,Lakeview Energy,TRK-504,20400,2796155.1,2816552.3,2026-06-18 22:36
LD001096,KISUMU,AGO,Uhuru Energy Partners,TRK-616,29700,2124199.0,2153900.6,18/06/2026 22:17
LD001097,ELDORET,AGO,Nyanza Petroleum Co,TRK-429,29800,1799365.1,1829165.6,2026-06-18 19:17
LD001098,Eld,AGO,Baraka Downstream,TRK-102,30400,1843125.8,1873522.6,18/06/2026 15:01
LD001099,Eld,PMS,Tsavo Energy Group,TRK-813,28900,4425973.6,4454866.4,18/06/2026 05:43
LD001100,Eld,AGO,Lakeview Energy,TRK-952,32000,2724449.6,2756444.3,18/06/2026 22:05
LD001101,ELDORET,AGO,Summit Downstream Ltd,TRK-466,21400,2131204.5,2152596.1,2026-06-18 16:52
LD001102,ELDORET,AGO,Kilele Fuels,TRK-297,25300,2175103.6,2200400.3,2026-06-18 05:07
LD001103,NAKURU,PMS,Aberdare Oil Traders,TRK-826,34900,2061985.6,2096893.5,2026-06-18 05:48
LD001104,NAKURU,PMS,Nyanza Petroleum Co,TRK-605,25100,4392436.9,4417541.8,2026-06-18 14:51
LD001105,NAKURU,PMS,Equator Fuels,TRK-753,35200,4539420.5,4574616.1,2026-06-18 11:00
LD001106,Nku,AGO,Tsavo Energy Group,TRK-775,24500,4853441.3,4877946.1,2026-06-18 21:31
LD001107,Nakuru,PMS,Lakeview Energy,TRK-683,20200,3864199.9,3884404.3,18/06/2026 09:47
LD001108,Nku,PMS,Highland Energy Co,TRK-797,35800,2247517.7,2283325.1,18/06/2026 05:44
LD001109,NAKURU,PMS,Savannah Petroleum,TRK-430,25400,1315757.6,1341149.4,18/06/2026 18:41
LD001110,Nakuru,PMS,Delta Oil Marketers,TRK-877,25500,4338287.2,4363785.2,2026-06-18 21:29
LD001111,Nakuru,PMS,Kilele Fuels,TRK-501,35000,1742932.3,1777935.5,18/06/2026 18:34
LD001112,Nakuru,PMS,Nyanza Petroleum Co,TRK-533,21000,1369442.1,1390441.1,2026-06-18 05:47
LD001113,Nakuru,PMS,Lakeview Energy,TRK-199,22600,3380851.3,3403451.7,18/06/2026 15:19
LD001114,Nakuru,PMS,Mara Fuels,TRK-353,23900,2883841.0,2907726.0,18/06/2026 05:37
LD001115,Nakuru,PMS,Savannah Petroleum,TRK-632,30600,4004708.5,4035310.8,2026-06-18 15:53
LD001116,Kisii,AGO,Horizon Oil Marketers,TRK-692,24700,1459187.7,1483895.3,2026-06-18 19:48
LD001117,Kisii,IK,Mara Fuels,TRK-810,35100,4136824.7,4171930.2,2026-06-18 06:24
LD001118,Kisii,PMS,Coastline Energy Ltd,TRK-542,24000,3868482.3,3892481.7,2026-06-18 19:03
LD001119,Kisii,AGO,Coastline Energy Ltd,TRK-511,33700,2427074.8,2460770.8,18/06/2026 22:03
LD001120, Kisii ,PMS,Summit Downstream Ltd,TRK-538,24800,1428228.7,1453033.8,2026-06-18 05:29
LD001121,Kisii,PMS,Amani Petroleum,TRK-297,27000,3918847.6,3945848.3,2026-06-18 05:29
LD001122, Kisii ,PMS,Equator Fuels,TRK-229,33800,4289978.6,4323781.7,18/06/2026 07:37
LD001123,Kisii,PMS,Crescent Oil Ltd,TRK-348,22800,2943269.7,2966071.4,2026-06-18 20:46
LD001124,mombasa,PMS,Uhuru Energy Partners,TRK-767,24800,3384327.8,3409124.1,19/06/2026 14:37
LD001125,mombasa,AGO,Baraka Downstream,TRK-416,26900,1657622.1,1684522.7,19/06/2026 22:49
LD001126,Mombasa,PMS,Pioneer Fuels Kenya,TRK-248,34400,2375830.7,2410225.7,2026-06-19 05:33
